AFFYID,logFC,AveExpr,t,P.Value,adj.P.Val,B
10376787,-0.0384371276289134,3.94556888192614,-0.575490582493487,0.584375250568835,0.584375250568835,-5.20268349812775
10529708,-0.0384364138531449,3.95256016089303,-0.861943531188446,0.419463308463294,0.419463308463294,-5.03504997930879
10385281,-0.0384355350048986,1.84947493800899,-0.937770423647643,0.38198060560202,0.38198060560202,-4.98208726044377
10502774,-0.038428055687803,7.03608675520134,-0.249521465010547,0.810679316629167,0.810679316629167,-5.31906052585104
10569441,-0.0384117949079899,7.94524964290269,-0.67955935245349,0.520305314227939,0.520305314227939,-5.14818237212438
10368635,-0.0384085398410352,3.24851843599932,-0.96305828575718,0.370062547577737,0.370062547577737,-4.96372238141634
10449000,-0.0384037590367501,4.58644759888885,-0.510235304754737,0.626796278892322,0.626796278892322,-5.23278853902048
10587446,-0.0383915750272633,7.62466334694246,-0.328921426364718,0.752586038310819,0.752586038310819,-5.29877415020823
10398173,-0.0383865204803649,6.14896534183465,-0.582093592094383,0.580176465224981,0.580176465224981,-5.19945867040947
10589059,-0.0383844885258898,5.96574106801002,-1.17716999634302,0.280542416033204,0.280542416033204,-4.79579535752596
10538924,-0.0383628203865118,4.445076674625,-0.780900814634798,0.462423527500888,0.462423527500888,-5.08793293149087
10360012,-0.038361824724979,4.69417457341968,-0.461746554429843,0.6593585263874,0.6593585263874,-5.25303120150844
10576118,-0.0383548203370948,4.4402099987049,-0.690179245796159,0.514026694439348,0.514026694439348,-5.1421908023894
10467175,-0.0383544395614061,3.87095268450393,-0.675462211911556,0.522740715217188,0.522740715217188,-5.15047316296962
10383479,-0.0383478805790106,6.66220036283234,-0.971884793555417,0.365970884567945,0.365970884567945,-4.95723295426685
10443704,-0.0383434362752869,4.0433987040601,-1.00442577687689,0.351189649496697,0.351189649496697,-4.93296266201057
10584391,-0.0382952026940703,2.03243324503009,-1.10527144608837,0.30837521243763,0.30837521243763,-4.85449070974739
10500802,-0.0382942592220642,7.0685048787132,-0.41438086465801,0.691963330055217,0.691963330055217,-5.27100040755679
10590654,-0.0382905910232266,7.81567919465001,-0.687048783356123,0.515872353672128,0.515872353672128,-5.14396500099268
10557399,-0.038290394998109,6.68603027365848,-0.164674956201708,0.874217015766558,0.874217015766558,-5.33470118491177
10486712,-0.0382736197100677,5.95687960773662,-0.349125779087736,0.738060448910856,0.738060448910856,-5.29275664642745
10415163,-0.0382684657839181,4.06626689289822,-0.537527820589467,0.608852589777158,0.608852589777158,-5.22059096194876
10403455,-0.0382580035990763,7.84242628998114,-0.407182319831982,0.696983775871382,0.696983775871382,-5.27357245041041
10504068,-0.0382529951660357,3.76002657410487,-0.642350339099038,0.5426885199727,0.5426885199727,-5.16855740124855
10380534,-0.0382392474119378,8.64621177074056,-0.609384087433461,0.563011253703305,0.563011253703305,-5.18578965844136
10511719,-0.038230363446989,3.48343737050007,-0.719861791550115,0.496740193306925,0.496740193306925,-5.12503759858019
10409968,-0.038225477073481,10.0739739471085,-0.732483781947263,0.489507397221239,0.489507397221239,-5.11756452252895
10604589,-0.0382239060300528,2.83056322579981,-0.771873289017356,0.467393482268278,0.467393482268278,-5.09357225082662
10401181,-0.0382085775509062,6.9826128625795,-0.485472434521556,0.643318856579639,0.643318856579639,-5.24335690430757
10475686,-0.0381973764769507,4.66970546433737,-0.893314963802606,0.403637580799694,0.403637580799694,-5.01353076853993
10494672,-0.0381880028749295,3.13562556463008,-0.619981802127449,0.556428367123096,0.556428367123096,-5.1803351839917
10384335,-0.038187360003389,3.6846269009983,-0.875274402902696,0.412683454444317,0.412683454444317,-5.02597491629585
10586933,-0.038169537036123,10.1656241344421,-1.04057634712047,0.335325228480925,0.335325228480925,-4.90538247360224
10377380,-0.0381482780995053,5.91324914325441,-1.10162765008926,0.309844580526444,0.309844580526444,-4.85740717725131
10427199,-0.0381452018844514,8.27564358304292,-1.28727386477294,0.242057918532293,0.242057918532293,-4.70204655225847
10419559,-0.0381201650310736,2.79179555165043,-0.55344507969896,0.598520302703113,0.598520302703113,-5.21321472744511
10398354,-0.0380881891213064,2.53581932940314,-0.50089735596972,0.633000224541392,0.633000224541392,-5.23682993095473
10368681,-0.0380856612886989,3.02915202611934,-0.986027610188199,0.359488142517509,0.359488142517509,-4.94675088349853
10528170,-0.0380834152804649,11.1396631707398,-0.611592510470226,0.561635612844062,0.561635612844062,-5.18465972673113
10368881,-0.0380829647037541,2.18122554919747,-1.06226155008099,0.326087284955753,0.326087284955753,-4.8885378526845
10496202,-0.0380692497324766,2.01738696486054,-1.00113727821085,0.3526617660952,0.3526617660952,-4.93543966510653
10423575,-0.0380319729438106,2.40624521713731,-0.584648199367778,0.578556750492897,0.578556750492897,-5.19820236773637
10407319,-0.0380271195182123,10.0747024050598,-0.421457490617555,0.687044299440401,0.687044299440401,-5.26843079676056
10359525,-0.0380183895811012,7.66908423697453,-0.798409156909434,0.45288963803924,0.45288963803924,-5.07684927267191
10431463,-0.0380132852845057,5.77369566868643,-0.418176774250948,0.689322723417887,0.689322723417887,-5.26962712711736
10565355,-0.037995641419253,2.24806784316094,-1.0582544009562,0.327778708615657,0.327778708615657,-4.89166710392243
10385034,-0.0379593946508677,7.92623603586751,-1.03170374072732,0.3391649918452,0.3391649918452,-4.91221034023495
10446253,-0.0379434431954067,4.98744754616861,-0.455471984448661,0.66363371754586,0.66363371754586,-5.25551506001308
10600093,-0.037901758612824,3.3561340336385,-0.731387021507904,0.490133066103768,0.490133066103768,-5.11821806753636
10525711,-0.0378984483280368,6.71255134448716,-0.849578621279079,0.425824439515044,0.425824439515044,-5.04337459795771
10392207,-0.0378769692748519,8.89538533059714,-0.907258089559007,0.396748043295748,0.396748043295748,-5.00378661644187
10451033,-0.0378674754079492,3.4139102147144,-0.902803316297144,0.398939577922867,0.398939577922867,-5.0069116942807
10530215,-0.0378652667685832,9.7247298757501,-0.655314776162872,0.534822229100927,0.534822229100927,-5.16156836789951
10363281,-0.0378492346886291,8.65187052664663,-1.25378395055858,0.253249627514082,0.253249627514082,-4.73101875873319
10469712,-0.0378429783902047,4.6655255910933,-0.999469785274511,0.35341008358803,0.35341008358803,-4.9366936087157
10473477,-0.0378406707337536,2.55758404086439,-1.05151632671178,0.330638814097662,0.330638814097662,-4.8969121160664
10408838,-0.0378368738096679,11.0848782493471,-0.644720547909684,0.541245021444817,0.541245021444817,-5.16728851027306
10366595,-0.0378352288773613,3.87958920507824,-0.957917294222285,0.372461984334043,0.372461984334043,-4.96748337231704
10423346,-0.0378262089284778,6.97353093439209,-0.568877191722606,0.588598236746302,0.588598236746302,-5.20588091122241
10550860,-0.0378248396128574,5.13284421705395,-0.743537304612018,0.483231631463054,0.483231631463054,-5.11093367288922
10498166,-0.0378151709789352,1.80328009457222,-0.552143258302517,0.599361620835326,0.599361620835326,-5.21382520501931
10523260,-0.0377922214479147,5.90628847449506,-0.494574318053062,0.637219505846974,0.637219505846974,-5.23952797943414
10413710,-0.0377734223302111,7.53134614464186,-0.135488726549293,0.896336618313537,0.896336618313537,-5.33861625637129
10541065,-0.0377656426576724,2.84879532143839,-0.403707485999255,0.699413162821548,0.699413162821548,-5.27479886773694
10594551,-0.0377649143245058,6.65315408694089,-1.2728134699237,0.246836361328771,0.246836361328771,-4.71460270544468
10532180,-0.0377459167721725,4.81212983854187,-0.542363283582115,0.605703312687953,0.605703312687953,-5.21837047125846
10354220,-0.0377336272675433,5.11747982416896,-1.00375452215368,0.351489746796054,0.351489746796054,-4.93346871107304
10562461,-0.0377325345508285,5.4833572165283,-0.563932625373297,0.591767035068443,0.591767035068443,-5.2082501639369
10377938,-0.0377289672379667,5.91844100922414,-0.683332113098234,0.518069180972892,0.518069180972892,-5.14606271308524
10439204,-0.0377204851169683,10.3586694981,-0.688596963144094,0.514959042381993,0.514959042381993,-5.14308840398948
10378445,-0.0377174924151567,5.08452397543627,-0.484041487752128,0.64428050901783,0.64428050901783,-5.24395295821337
10373363,-0.0377130859678468,1.51495220096055,-0.77171025158424,0.46748357787971,0.46748357787971,-5.09367362066583
10488156,-0.0377021812907976,6.2131164734456,-0.900290585514617,0.400179715314833,0.400179715314833,-5.00866950553968
10465726,-0.0376975364391848,4.28902717585308,-0.374478038261369,0.719998069659672,0.719998069659672,-5.28472253581405
10547691,-0.0376735539544218,2.21810084477316,-0.609631747451,0.56285688393194,0.56285688393194,-5.18566312034002
10592289,-0.0376675674376825,4.55561884572734,-0.425068830452609,0.684540350883223,0.684540350883223,-5.26710380400049
10606439,-0.0376648518064171,1.52326355981709,-1.08964261867084,0.314718148072777,0.314718148072777,-4.86695864845392
10396141,-0.0376637345055005,2.02237987018689,-1.05646228113046,0.328537453830455,0.328537453830455,-4.89306418524179
10352969,-0.0376551484490161,4.26943405445853,-0.259463851765842,0.803324225768992,0.803324225768992,-5.31681677493774
10381385,-0.0376512283367116,4.53788064513419,-0.38706098016857,0.71110417868374,0.71110417868374,-5.28053680667915
10449225,-0.0376487486988182,11.1923351373644,-0.716924218691919,0.498433653224692,0.498433653224692,-5.12676163483243
10426782,-0.0376208231043409,4.44554350529843,-0.658893600161786,0.532663403783445,0.532663403783445,-5.15961820743737
10489522,-0.0376086347172455,3.14816049463437,-0.54889332164542,0.601464841296659,0.601464841296659,-5.21534365007901
10551529,-0.0376076777193321,6.16517454322329,-0.653081244425782,0.536172326618734,0.536172326618734,-5.1627808984593
10513878,-0.0375987669381367,10.226969038919,-0.56562355491605,0.590682279968163,0.590682279968163,-5.20744199053622
10589196,-0.037595660355828,10.2103287146444,-0.883044973863996,0.408768921737804,0.408768921737804,-5.02063768275776
10406482,-0.0375911638879361,7.56653468286768,-0.596211732847521,0.571258284687553,0.571258284687553,-5.19245547901455
10547408,-0.0375599705054565,5.66792730557144,-0.441844389371879,0.672965873164662,0.672965873164662,-5.2608013625401
10580100,-0.0375572471370675,6.08285279772669,-0.655532357892452,0.534690822210222,0.534690822210222,-5.16145006062038
10445071,-0.0375567407743318,3.87577974517817,-0.723411590775412,0.494698897405908,0.494698897405908,-5.12294657090701
10579996,-0.0375562462489338,10.16791941435,-0.432257026572692,0.67956922526799,0.67956922526799,-5.2644310631833
10606362,-0.0375452752933546,2.86482193093768,-0.593492923760188,0.572969381999392,0.572969381999392,-5.19381552517618
10519717,-0.0375406371084684,3.12816182699082,-0.800129925219312,0.451960117221121,0.451960117221121,-5.07574959399426
10531173,-0.0375338999182756,4.18703427881316,-0.971059651234394,0.366351899025543,0.366351899025543,-4.95784133258587
10476728,-0.0375314601845219,7.24244533899652,-0.570911143212412,0.587297586405844,0.587297586405844,-5.20490101555011
10572906,-0.0375312814855189,5.06576311011756,-0.929091138103607,0.386138078618237,0.386138078618237,-4.98831149592537
10494281,-0.0375277843240995,2.38987997339988,-0.444030263030659,0.671464699678753,0.671464699678753,-5.25996345692544
10356333,-0.0375227209678517,9.0029192183464,-0.177912398641002,0.86422357150518,0.86422357150518,-5.33267706489559
10500011,-0.0375193278368867,5.24808486133093,-0.646050018085859,0.540436397248781,0.540436397248781,-5.1665750368837
10524436,-0.0375172180705572,7.41573782497574,-0.759740408602666,0.474130899585393,0.474130899585393,-5.10106949188994
10440522,-0.037509876482593,6.39695352393622,-0.326766553606509,0.75414184104977,0.75414184104977,-5.29939564873967
10600814,-0.0375086427971399,3.82271127736097,-0.473962195298352,0.651075134293726,0.651075134293726,-5.24810578823251
10600044,-0.0375033965008232,4.07967359170489,-0.312923233989945,0.764165996515379,0.764165996515379,-5.30329458181619
10604641,-0.0374780207270136,6.57673126960968,-0.256681519963396,0.805380365788398,0.805380365788398,-5.31745329560455
10359849,-0.0374739337986375,4.86660452252948,-0.461635012571661,0.659434405399072,0.659434405399072,-5.25307563024007
10468881,-0.0374675434990121,7.03940723076681,-0.408369693502019,0.696154523175179,0.696154523175179,-5.27315111328906
10425226,-0.0374674205942776,8.94225326613708,-0.593944867815921,0.572684738698618,0.572684738698618,-5.1935898224053
10345007,-0.037465388116753,3.37352236828303,-0.670102510407869,0.52593758774152,0.52593758774152,-5.15345234300432
10508759,-0.0374634470454808,5.27034808480419,-0.541756808453696,0.6060978039527,0.6060978039527,-5.21864994519198
10357371,-0.0374590619655809,5.14775860743305,-0.185469977649263,0.858530054332159,0.858530054332159,-5.33145213731463
10448136,-0.0374582655018168,1.34853368918643,-1.14981060800932,0.290875304076202,0.290875304076202,-4.81838226137194
10533090,-0.0374368832692243,7.35627009225862,-0.483493718494065,0.644648828023104,0.644648828023104,-5.24418070308461
10421003,-0.0374227885614648,10.6749022761793,-0.943745025100183,0.379138612159052,0.379138612159052,-4.97777903656417
10525173,-0.0374148061091994,2.14348091341007,-1.06058266071631,0.326795086305002,0.326795086305002,-4.88984983300096
10463906,-0.0374139786148153,4.03222915696759,-0.685621528520752,0.516715254713457,0.516715254713457,-5.14477167379506
10479375,-0.0374043012544861,1.71255784447348,-1.09250564593022,0.313548264220711,0.313548264220711,-4.86468274539231
10379344,-0.0373989933290208,4.56882077069786,-0.779470902731478,0.463208289256021,0.463208289256021,-5.08882961602697
10438583,-0.0373879092101136,10.5728787164875,-0.912280111927862,0.394288304823932,0.394288304823932,-5.00025034348597
10469755,-0.0373853628943518,1.86959017173402,-0.802015517647497,0.450943104770144,0.450943104770144,-5.07454247010634
10464415,-0.0373843058469965,8.73020890780051,-1.04501134051193,0.333419003834132,0.333419003834132,-4.90195547108291
10412082,-0.0373797119376136,8.0171383946683,-0.32170298675839,0.757802585985092,0.757802585985092,-5.30084061287885
10488844,-0.0373637060693881,6.95091575194005,-0.769973544349831,0.468444037942772,0.468444037942772,-5.09475237981116
10462281,-0.0373631875363031,5.16011862732565,-0.162413012405563,0.875927204008913,0.875927204008913,-5.33503157151798
10452202,-0.0373530507610175,3.29553048367378,-0.347862617937604,0.738965247123191,0.738965247123191,-5.29314290549618
10383518,-0.0373398817490118,4.87947295074766,-0.835985770059832,0.432897805432078,0.432897805432078,-5.05242142069446
10512098,-0.0373301699369286,5.03393675533411,-0.903490072248351,0.398601136595561,0.398601136595561,-5.00643065002056
10580160,-0.0373282101203499,6.349230598983,-0.889644376706308,0.405466037463252,0.405466037463252,-5.01607773169157
10361507,-0.0373224136252467,1.23588422594844,-0.833691284300613,0.434100109512356,0.434100109512356,-5.05393763413692
10560045,-0.0373158743958778,11.1307626470081,-0.629285438382017,0.550688008923413,0.550688008923413,-5.17547999012332
10504375,-0.0373085177196819,8.09346173185943,-1.16452995032178,0.285277190341907,0.285277190341907,-4.80626783454927
10593058,-0.0373072002348423,1.44875374675927,-0.526944047829516,0.615777213483231,0.615777213483231,-5.22538891865118
10359890,-0.0373010279197738,3.04714965270281,-0.492965097409895,0.638295669797492,0.638295669797492,-5.24020965508134
10358565,-0.0372656798163443,3.15272853370324,-0.554484320036844,0.597849160145556,0.597849160145556,-5.21272646765692
10507961,-0.0372654904997854,7.05322886051875,-0.373080435194356,0.720988877961082,0.720988877961082,-5.28517936399048
10473598,-0.0372602424897643,2.24325488724252,-0.878527608989759,0.411041250637062,0.411041250637062,-5.02374466629433
10528029,-0.0372571086793833,3.94891040827159,-0.46127490454131,0.659679407283837,0.659679407283837,-5.25321899892438
10485081,-0.0372570719656251,6.62590098713961,-0.489387637407965,0.640691492309303,0.640691492309303,-5.24171783283797
10560908,-0.0372561568244168,4.57460620038915,-0.339564450574766,0.744920338429489,0.744920338429489,-5.29564710373891
10447702,-0.0372318721286254,6.28242497885239,-0.436647985752773,0.676541076749461,0.676541076749461,-5.2627778690659
10375463,-0.0372154935973335,3.82620475472211,-0.466654638306928,0.656024019607184,0.656024019607184,-5.25106645311613
10548180,-0.0372116765299909,6.55006853419287,-0.799842354367059,0.452115363119804,0.452115363119804,-5.07593349788145
10599463,-0.0372057424255669,3.18499303498377,-0.719494468705322,0.496951739520544,0.496951739520544,-5.12525349244195
10568294,-0.0372044669162232,2.94389371762609,-0.503756563111927,0.631097172621166,0.631097172621166,-5.23559968006308
10519048,-0.0371998923000704,3.89089179299438,-0.324157514420929,0.756027213678817,0.756027213678817,-5.30014288481728
10545930,-0.0371934425626496,3.29390178135671,-0.80075188292114,0.451624480016543,0.451624480016543,-5.07535167130391
10358531,-0.0371744440361209,4.15901193296678,-0.930585091642948,0.385420016339486,0.385420016339486,-4.98724303676761
10353524,-0.0371715658396383,5.99575297639391,-0.360768211151793,0.729742466444882,0.729742466444882,-5.28913368967707
10530194,-0.0371482872920285,10.6692398030912,-0.741732804248641,0.48425243259835,0.48425243259835,-5.11202164348557
10502440,-0.0371456792742723,4.46801803913164,-0.484538253588842,0.64394657866896,0.64394657866896,-5.24374621507397
10493660,-0.037137075367543,2.99147290165399,-0.989664909106772,0.357835467411258,0.357835467411258,-4.94403852326116
10372151,-0.0371370753675428,2.28960853159883,-0.98966490910677,0.357835467411259,0.357835467411259,-4.94403852326116
10409934,-0.0371370753675422,2.88970097067103,-1.01246224830062,0.347612468186091,0.347612468186091,-4.9268867031004
10358557,-0.0371368028269265,3.24580319639821,-1.05228625789058,0.33031098817063,0.33031098817063,-4.8963138657987
10401322,-0.0371330138896793,7.79686951526497,-0.683413732394698,0.518020873280697,0.518020873280697,-5.14601674850177
10430851,-0.0371159214362982,11.0123218046805,-0.959048870312367,0.371932820179838,0.371932820179838,-4.96665673801077
10367100,-0.03711551696671,7.11569856199335,-0.985272829132432,0.359831838013489,0.359831838013489,-4.94731288565918
10360506,-0.0371096590265406,6.38182001641915,-0.211937168860634,0.838665438819276,0.838665438819276,-5.32676651960626
10534303,-0.0370988034772964,4.33816483672985,-0.819294567923673,0.441698697217125,0.441698697217125,-5.06337853145558
10539769,-0.0370808571652596,9.30770731988185,-0.887029837061823,0.406772189265079,0.406772189265079,-5.01788725400752
10360806,-0.0370759522869314,7.64497899706949,-0.712085309001415,0.501231524386456,0.501231524386456,-5.12958895871304
10559708,-0.0370759425430432,6.66889191981781,-0.854822036030628,0.423118439022002,0.423118439022002,-5.03985548268858
10577065,-0.0370717416342826,4.46674088826754,-0.422043493600412,0.686637698045639,0.686637698045639,-5.26821618788435
10355954,-0.0370576811908364,4.1430547722469,-0.847706263008272,0.426793759490545,0.426793759490545,-5.04462729037075
10555695,-0.0370566139042413,5.94473016069127,-0.561336123708709,0.59343494358295,0.59343494358295,-5.20948698251851
10474171,-0.0370565751028436,3.77643062770076,-0.985763605454807,0.359608329963988,0.359608329963988,-4.94694749171156
10403934,-0.0370406102589665,8.32824445464448,-1.02078792381824,0.343937025612153,0.343937025612153,-4.92055849321761
10479192,-0.0370193103613394,8.20154461948199,-0.435733145923384,0.677171445378408,0.677171445378408,-5.26312358779655
10479195,-0.0370193103613394,8.20154461948199,-0.435733145923384,0.677171445378408,0.677171445378408,-5.26312358779655
10479198,-0.0370193103613394,8.20154461948199,-0.435733145923384,0.677171445378408,0.677171445378408,-5.26312358779655
10490273,-0.0370193103613394,8.20154461948199,-0.435733145923384,0.677171445378408,0.677171445378408,-5.26312358779655
10465185,-0.0370038895733764,5.10596676196313,-0.764913712740356,0.471250048873162,0.471250048873162,-5.09788430995847
10501544,-0.037000721849171,4.09421197672952,-1.10306071090899,0.309266010886083,0.309266010886083,-4.85626085945325
10606180,-0.036996616884214,4.29439915838949,-0.693235599845378,0.512228859968967,0.512228859968967,-5.1404521416335
10456891,-0.0369903780408622,10.9722307454731,-1.19015574428742,0.275747420121219,0.275747420121219,-4.7849710555501
10424577,-0.0369873369712478,6.88785677800971,-1.03243527301346,0.338847086696186,0.338847086696186,-4.91164882161646
10570139,-0.0369815302750356,2.02659822089734,-0.864267810326247,0.418275377541118,0.418275377541118,-5.0334751531384
10576657,-0.0369712815209834,4.51830816518834,-0.987576193823634,0.358783786170164,0.358783786170164,-4.94559691573965
10531980,-0.0369622479168039,4.70731313074464,-0.365755266828806,0.72619144945607,0.72619144945607,-5.28754718616153
10544982,-0.0369504477196607,5.94254675760353,-0.410950902776617,0.694353388286465,0.694353388286465,-5.27223120571767
10347980,-0.0369485162712799,7.93518300087407,-0.718651989390121,0.497437160534821,0.497437160534821,-5.1257483191756
10545036,-0.0369214086529302,2.10948760819792,-0.624506003279858,0.553632391478701,0.553632391478701,-5.17798195374585
10500630,-0.036907712966384,4.30976549136342,-0.755115124909573,0.476716758052089,0.476716758052089,-5.10390265440799
10381567,-0.0369016141228489,7.06919549234954,-1.0650585899332,0.324910836829082,0.324910836829082,-4.88634918954131
10408220,-0.0368972027437413,2.69851360618667,-0.339195317932884,0.745185688213218,0.745185688213218,-5.29575715589984
10366667,-0.0368812685674531,9.87506248145524,-0.855126548977806,0.422961672831118,0.422961672831118,-5.039650610626
10574598,-0.0368747334283129,11.4424478111033,-0.660978387172298,0.531408348901242,0.531408348901242,-5.1584780352896
10494972,-0.0368678651562827,2.68307187031266,-0.986265811989235,0.359379728732603,0.359379728732603,-4.94657346063333
10598638,-0.0368658138219836,5.89562760750448,-0.227371309382669,0.827139356636424,0.827139356636424,-5.32375093906921
10592449,-0.0368639504773301,4.41717435111854,-0.336067661690533,0.747435502516029,0.747435502516029,-5.29668502626324
10557716,-0.0368475711172893,7.65843686199432,-0.737367278697813,0.486728013984795,0.486728013984795,-5.11464488277786
10541075,-0.036845091528675,8.72041996839643,-0.35999616270957,0.730292849996437,0.730292849996437,-5.2893774445371
10546791,-0.0368070000305922,7.46744909249823,-0.862274884341351,0.419293804235381,0.419293804235381,-5.03482566232593
10571920,-0.0368058927814438,4.60892637060631,-0.554332433966489,0.59794722176417,0.59794722176417,-5.21279787812974
10369615,-0.0367905634094697,9.37250235020485,-0.422323008098308,0.686443795154287,0.686443795154287,-5.26811372457658
10460560,-0.036767146850984,3.59215926205173,-0.930568728256594,0.385427875827697,0.385427875827697,-4.98725474625378
10542140,-0.0367574640511994,3.64779199432526,-0.430336722584989,0.680895561159604,0.680895561159604,-5.26514916679284
10545588,-0.0367351622521432,4.55514452141284,-0.797679073658098,0.453284418616502,0.453284418616502,-5.07731528501406
10478973,-0.036728277885966,3.55691653753986,-0.781335528857077,0.462185131531911,0.462185131531911,-5.08766006981386
10538282,-0.0367045495384952,7.52144311383588,-0.493879930499291,0.637683759826284,0.637683759826284,-5.23982237442987
10397649,-0.0366992633555176,1.71904042424068,-0.579542006936026,0.581796903338402,0.581796903338402,-5.20070866582272
10594638,-0.036697831332594,5.12356183190416,-0.439048087378393,0.674888634225406,0.674888634225406,-5.26186766498503
10603147,-0.0366830863846965,4.04840387571539,-0.555790965698625,0.59700593159658,0.59700593159658,-5.21211141972509
10402394,-0.0366758421052075,11.5590714299534,-0.528142571568052,0.614990895131468,0.614990895131468,-5.22484989075374
10549396,-0.0366709304918841,3.65218642972471,-0.807664910711082,0.447905712626373,0.447905712626373,-5.07091264141973
10466224,-0.0366709198324023,3.41218516278419,-0.773545948315149,0.466469851485249,0.466469851485249,-5.09253128287797
10458251,-0.0366503227813275,7.9836087418639,-0.583275166070383,0.579426974935736,0.579426974935736,-5.19887819673798
10389151,-0.0366496496868606,4.74017126265321,-0.421578079400459,0.686960619024959,0.686960619024959,-5.26838665691777
10406276,-0.0366467896851685,2.37864541194459,-0.983445075972979,0.360665183316751,0.360665183316751,-4.94867260762632
10593174,-0.0366425301331024,8.07961531664683,-0.120269548172389,0.907912264308718,0.907912264308718,-5.34035782763267
10461721,-0.0366150703586378,7.38183006274197,-0.170493994020935,0.869820802286143,0.869820802286143,-5.33383045946303
10387733,-0.0366090618993804,8.61151464589924,-0.742393978066198,0.483878239390423,0.483878239390423,-5.11162325546604
10522973,-0.0365390208777725,5.18095014268833,-1.04995252255485,0.331305466033056,0.331305466033056,-4.89812636290123
10425018,-0.0365378016017698,9.58843176267413,-0.605184616585519,0.565632708005416,0.565632708005416,-5.18792852515533
10385043,-0.0365336744076288,8.2060587424211,-0.295364887415424,0.776951220363934,0.776951220363934,-5.30800564593459
10489237,-0.0365156133400871,7.12653162065869,-0.69724039556049,0.509879314917381,0.509879314917381,-5.13816430363856
10380398,-0.0365081767203727,4.53204687088882,-0.648143467262835,0.539164624108748,0.539164624108748,-5.16544903280275
10604451,-0.0365058482993683,5.76184117473328,-0.380798875573742,0.71552435358174,0.71552435358174,-5.28263626456385
10416256,-0.0364998873122778,7.34555788797009,-1.16505740110336,0.28507827881957,0.28507827881957,-4.80583210503255
10495163,-0.0364963783120963,10.4328572452316,-0.739467495589111,0.485535971085697,0.485535971085697,-5.11338442569884
10361139,-0.0364861495282581,5.00632980826942,-0.478191786055579,0.648219442465259,0.648219442465259,-5.24637287756441
10527571,-0.0364859166378812,8.90069737507527,-0.454406274666843,0.664361204572106,0.664361204572106,-5.25593381529374
10509992,-0.0364807827004116,4.0765391043483,-0.979466705024803,0.362484287816241,0.362484287816241,-4.95162633262999
10497994,-0.0364785212840295,3.38704209086307,-1.02362552766717,0.342691412026117,0.342691412026117,-4.91839392614644
10358978,-0.0364556269490445,4.79607914005737,-0.710348822109012,0.502238088154084,0.502238088154084,-5.13059973919982
10578690,-0.0364471669178206,3.44113659897126,-1.13074927036012,0.29826096085681,0.29826096085681,-4.83393810607521
10519669,-0.0364450377680281,6.18635605110476,-0.548626112948124,0.601637951864854,0.601637951864854,-5.21546814101167
10552557,-0.0364279002379591,3.13844040853185,-0.647058603561159,0.539823447057207,0.539823447057207,-5.16603293541009
10544219,-0.0364242535641891,7.8986255137606,-0.625656764953062,0.552922584694773,0.552922584694773,-5.17738104519101
10476612,-0.0364231944087902,2.29437421373431,-0.883202748041337,0.408689726478725,0.408689726478725,-5.02052895646739
10571182,-0.0364094389534806,3.08628025144841,-0.725377391014878,0.493570877802929,0.493570877802929,-5.12178499818501
10572301,-0.0363955009376282,5.99831204468231,-0.684547058227412,0.517350396057764,0.517350396057764,-5.14537803361596
10514926,-0.0363689938357541,4.69353582154742,-0.320655495496208,0.758560727446013,0.758560727446013,-5.30113682214085
10358513,-0.0363662930975353,3.17630940793583,-0.425113046315071,0.684509720165083,0.684509720165083,-5.26708749129997
10514047,-0.0363617327631609,1.97674849045573,-1.10187018415961,0.309746599786294,0.309746599786294,-4.85721323545042
10370721,-0.0363357750679297,6.47676815994448,-0.413369036658882,0.692667993903881,0.692667993903881,-5.27136448600552
10497831,-0.0363340169973504,3.79637258780366,-0.763755973173819,0.471893712252838,0.471893712252838,-5.09859861978807
10467739,-0.0363299499369003,7.70531606661002,-0.786930090576733,0.459124715945603,0.459124715945603,-5.0841378263077
10438198,-0.0363288919537709,7.38918530050321,-0.46076825694393,0.660024185347254,0.660024185347254,-5.25342053429034
10401335,-0.0363263591230946,7.39655719464816,-1.00361486227052,0.351552209818263,0.351552209818263,-4.93357397037321
10421214,-0.0363198561333743,5.9011932786324,-0.32926029732594,0.752341489596631,0.752341489596631,-5.29867605780676
10421906,-0.0363099736998432,6.25201647655516,-0.339324482559593,0.745092834358951,0.745092834358951,-5.29571866015549
10600723,-0.0362883978195063,3.24431695284896,-1.03180817180426,0.339119594220671,0.339119594220671,-4.91213019549752
10460726,-0.0362805068419175,10.9363485335169,-0.827268119627285,0.437478591142165,0.437478591142165,-5.05816524527748
10473507,-0.0362705005206936,2.69367045057583,-1.07334470396558,0.321445821298747,0.321445821298747,-4.8798442418742
10397666,-0.0362686301144629,7.72903074813971,-0.904105823484805,0.398297870205115,0.398297870205115,-5.0059991171695
10512728,-0.0361992191629598,6.95218333390899,-0.397067936779389,0.704065779248304,0.704065779248304,-5.27711475757116
10606060,-0.0361926030069728,3.66314845562344,-0.506916741292984,0.62899733820167,0.62899733820167,-5.23423253828411
10464642,-0.036181566667968,4.69560286961703,-0.435329719223184,0.677449515350943,0.677449515350943,-5.26327582880206
10600205,-0.0361582158885383,4.66694661811595,-0.322291785333872,0.757376559324079,0.757376559324079,-5.30067370480358
