m/z meas.,RT [min],Area: B6_1_ML_polar_HILIC_pos_01.raw (F1),Area: B6_2_ML_polar_HILIC_pos_01.raw (F2),Area: B6_3_ML_polar_HILIC_pos_01.raw (F3),Area: B6_14_ML_polar_HILIC_pos_01.raw (F4),Area: B6_15_ML_polar_HILIC_pos_01.raw (F5),Area: B6_16_ML_polar_HILIC_pos_01.raw (F6),Area: B6_26_ML_polar_HILIC_pos_01.raw (F7),Area: B6_27_ML_polar_HILIC_pos_01.raw (F8),Area: B6_28_ML_polar_HILIC_pos_01.raw (F9),Area: B6_32_ML_polar_HILIC_pos_01.raw (F10),Area: B6_33_ML_polar_HILIC_pos_01.raw (F11),Area: B6_34_ML_polar_HILIC_pos_01.raw (F12),Area: FVB_4_ML_polar_HILIC_pos_01.raw (F14),Area: FVB_5_ML_polar_HILIC_pos_01.raw (F15),Area: FVB_6_ML_polar_HILIC_pos_01.raw (F16),Area: FVB_17_ML_polar_HILIC_pos_01.raw (F17),Area: FVB_18_ML_polar_HILIC_pos_01.raw (F18),Area: FVB_19_ML_polar_HILIC_pos_01.raw (F19),Area: FVB_29_ML_polar_HILIC_pos_01.raw (F20),Area: FVB_30_ML_polar_HILIC_pos_01.raw (F21),Area: FVB_31_ML_polar_HILIC_pos_01.raw (F22),Area: FVB_35_ML_polar_HILIC_pos_01.raw (F23),Area: FVB_36_ML_polar_HILIC_pos_01.raw (F24),Area: FVB_37_ML_polar_HILIC_pos_01.raw (F25)
831.62798,0.993,21354.069091053,8639.91709413767,11688.8751962654,9459.37858988418,9659.38976069502,15370.1305152105,12728.8904431383,6724.89485720945,6229.81161561739,20661.366004827,7148.31064151643,15659.0501330856,8558.29987254584,4239481.37168333,8059.56884586618,12738.4207157467,8358.02875982078,10564.6845482,9386.35503439686,12752.7980196477,10256.3639551276,10930.5184998736,7239.85104977533,7567.35858197945
655.5233,0.858,19474.5534058732,4652.27440130193,659613.021599843,4598.13036154114,4548.17504249009,5040.02257967307,4740.02595389874,4794.71850453312,4481.09578520363,43858.6685009459,4605.23886569186,33942.6919572551,4802.50192725145,4336824.90459372,4710.10719119568,9047.69498922208,4617.88212625202,4659.45880889455,4849.14653031832,4638.6142219636,4867.27115867858,10530.7422584097,4540.95299448309,4720.67389650158
1128.30742,0.691,2089181.65823728,2249503.8377247,271534.594788481,4397530.94438592,2653419.39424754,2834128.63579314,1840084.89677951,1903667.4251469,3265990.68324118,3150254.09957923,3038168.08454162,1989199.88855355,2459151.89534973,2265768.46831107,2312127.62161672,2697351.54535237,1691993.45104752,2643861.20107878,2644844.71179861,2599313.67913173,1823927.22976464,2291511.15803547,2976251.06021605,3359030.59491653
489.31459,1.196,7544.85708270652,7227.5528055085,3039985.45390789,9812.87319925235,5543.65020622234,5561.50790206362,5381.15711853256,9936.24648118685,8514.63497589758,5482.19309210299,5187.84069653666,12098.6432135295,8263.46634283582,8302.0808500326,5363.3431898977,5325.96642130869,15716.7792476225,7795.89349443029,5086.97869581713,5471.18538913375,9972.61028738586,6547.4292591986,8707.12867624629,11751.9216474635
444.19074,1.029,5163.12225287988,5317.36594864354,3035819.40052849,5262.44092642425,5518.11959778264,5998.53974063552,5529.84694971585,5043.93309771298,5086.8168912865,5130.55272403178,5114.80368100369,5046.80643601189,5363.96298803072,6236.30923288893,5169.16636414858,5291.21484200937,5883.22229830988,5580.68307411048,5086.87407655075,5483.44742086696,5765.04997750804,5483.61436200003,5072.09089699194,5341.87874494068
980.27065,0.727,3266483.81571818,80668.1332222438,413447.380249892,63366.6128360429,3219985.69543112,10735.6462501102,2264056.33190174,61065.5369931516,17611.2821394138,3872152.41707923,3769774.39349992,12258.9354046371,3256800.47770317,30711.8894985969,41046.5009628249,3322698.04621673,2198631.40413712,36867.6009588876,3454072.25921772,3069594.89106756,2648570.9402917,2777637.70138832,4037857.36410613,22811.3440295055
245.23538,2.184,59384.8461381188,16222.7595435206,21876.0184178277,137139.538761217,51058.5072131722,60808.8885260325,40729.1841001948,14587.7540538555,47351.1551729205,89216.129060387,47634.9307094023,40869.9336202397,42463.2507744533,7811.08275856605,42551.3880219606,32249.1145075332,29402.8518212472,34517.9094446393,46734.2797591553,51972.0559030012,7615.78431792775,2987569.75691259,32237.5569203073,51605.0439078068
737.47667,1.018,2216.814063933,2236.42563370546,1670566.29244744,2195.44908253195,2274.52493106666,2487.50016826227,2180.37026092316,1972.03854449295,2141.65532227938,2243.15965263349,2121.02871152724,2375.75495468064,2224.35116081524,2671.15648719944,2360.23811741141,2297.31214089151,2156.03428597019,2126.54673907926,2098.37136024821,2110.06908464662,2221.19413848707,2273.96870537617,2191.87296093139,2215.19317224175
355.27177,0.708,355746.11400624,209865.160265555,393987.585066644,293521.055878785,195553.151612506,333905.61633268,10093.5780610687,140293.027719346,167596.796667738,484601.269798423,58039.4549418205,332919.040067584,240260.58829511,247847.722124706,186606.247376434,217882.675993084,177052.95064893,223609.373260812,295013.941063412,258183.058948754,199829.486892316,170341.228157606,265703.271089243,257981.683608801
531.37726,0.814,58209.3443654533,40681.8989113744,89615.443071534,86916.3801206194,60068.5748757894,47670.7134680833,15749.5546268573,44204.6955661317,80715.1578645498,1135923.0554418,26480.7650080419,100123.284688003,36616.6232590787,37698.4100575572,34539.6132515217,54805.8203072541,46764.7727775987,38967.4515912971,61659.0300487809,54837.3973634071,79332.1067590259,88244.3490671294,37539.6550920754,31578.6462419417
321.07005,0.663,333202.16557831,376018.68150391,221275.714285168,316063.231773199,195083.096296469,263855.512292125,191977.586129925,254540.504120336,303055.744331045,302926.636008108,275638.020110481,235558.358126136,338602.219855508,289118.617309808,209670.405977992,294189.594565893,202536.244559934,363067.069070438,292877.619912205,299079.043106474,199262.522907246,233046.472459305,318611.581460227,320319.863390538
280.043,0.666,629913.230063967,724803.95132629,335736.643535736,538572.163327885,390586.661017433,551298.018573089,354279.563719536,493303.107961111,682444.147148696,569725.912239088,564065.291572835,493043.369844646,722797.58116012,563419.895584903,448838.922457999,604553.394658603,480957.319465543,727246.939125319,571863.531355442,608144.59061278,409210.653464586,550266.3110022,627314.187773125,606345.9930973
735.53464,0.667,1083322.04539817,44923.7851635823,97515.0684365626,1083368.33288044,751747.474501646,948066.726208155,763311.022804941,619486.590852132,981009.085389773,1674974.99094819,1037603.10675866,354437.117542392,664367.076203355,561597.757795458,528525.897473995,779515.156043455,629904.416557916,955221.540955966,791299.605753793,83536.8804437363,839374.064887069,521339.356926953,939649.658742695,962646.859732277
617.39855,0.981,3000.2166675087,2695.32613142438,1711874.96208143,2972.75920582964,2683.93226819354,2581.2352976327,3063.771897131,2719.69714879237,2543.24639881384,2750.82432450689,2520.20290267762,2648.88493753335,2869.8661807921,3016.20576366389,2652.09359647512,3003.1254242961,2655.55117385022,2850.38836405281,2891.52087684201,2611.57597346459,2909.13267512225,2928.71243830397,2670.28917960884,2768.02230425098
270.1433,0.787,9051.29539342686,9160.52352883975,1714777.33653708,10747.2639383916,10517.7003252846,8840.97207024627,51999.5367586443,7910.2013076014,9229.24288116993,8720.23607185342,11740.4529319269,16814.2172844911,9679.17796067969,13827.6141105754,8914.89972319327,8858.62152422816,7842.75111455775,8585.09863019902,8432.61364416134,8348.718241555,16923.4640057379,8619.86127737221,8262.11751703894,9098.71390025085
854.24004,0.656,240471.156449237,307997.577580766,34540.9339866179,378322.034165407,232694.566464322,355224.202443017,204924.553417968,202243.007620933,508083.250623454,331211.04069714,292184.820840643,248562.6522703,230575.203208225,354456.490247913,211871.136996966,322062.92335616,161817.605878077,304378.376252811,290863.618000369,245532.100966136,329222.546179325,248655.346093642,426570.395191911,377593.823823795
225.20904,0.696,70640.2325834697,93253.7671824964,246204.316564877,104185.257259365,78885.9172119871,76142.2427063149,18794.9569740444,70944.0196646798,65379.8013700194,101136.216881959,13086.4352817865,65447.3148142995,93840.9466168451,48769.7544543593,105560.470037391,84386.626622503,64538.0064015443,65537.8930662359,103586.047926312,104302.177480035,157722.844613806,50334.8904709374,52016.2856107377,117657.560643252
555.43456,0.872,138196.330569587,84401.2075455743,168375.775164973,282109.276309544,167427.345896806,694540.470832999,37628.8214812597,127637.144938857,149903.945611803,1751974.57953692,204694.154554691,699528.50479466,64499.8948125059,178502.260594413,61325.3260430724,109219.048184034,79073.9330997522,81097.6741869658,128764.470724491,110859.272068065,134338.509014337,249291.7583255,140118.547104335,142110.790760794
335.30312,0.712,616967.579952816,194217.262464138,433493.819095848,715872.271804769,243834.189447434,446473.314095833,140233.856279391,297739.945629889,162172.6774492,1321639.77451698,213372.573723512,960962.377797121,226403.06965683,935190.931165387,111039.368931856,187692.726708329,118910.712303248,318674.918292173,281314.933684087,188833.994605716,167680.533599237,263675.553531002,237121.78759182,276071.72831962
347.26686,0.708,1479950.84668753,1543554.70082021,337054.421738295,1797493.0643986,873639.985115127,874210.773081808,473709.534505075,1116634.92183952,761859.077223613,694278.498582509,603614.922617007,972023.94700013,1517430.18855771,807253.839124881,880529.62914834,1290787.48263736,965572.544509777,751612.884502259,1112884.50078528,745884.912902583,1267075.0375598,1672685.87719729,870038.660448235,1571878.82536438
649.34215,1.025,2320.75373415834,2385.10743794148,1799515.47500325,2379.70125910497,2480.32024710307,2696.26261412117,2485.59153344064,2184.94740183623,2286.45550448629,2411.62452807098,2299.03518855382,2575.13922867127,2411.0289326223,2895.33221536801,2361.484223453,2490.1131334514,2454.80515446014,2418.20035859797,2286.48120849039,2464.73557176373,2578.5373026587,2464.81060954881,2286.16388151722,2401.10236356059
1102.47856,0.705,73389.9132523242,62726.7758992215,1810612.84635927,45257.8206193442,35789.1200083863,45205.6536470291,4550.59717133385,45551.1389219265,55828.5965253948,42603.5934547323,46607.764723388,41898.2626743264,71157.4399014732,50668.1237850304,47265.4946365873,55487.5185136333,48845.4525163886,61898.4045603211,50544.7912255383,50935.5121936917,37778.2826513321,44792.3534108839,54041.0266085884,39021.7078689067
575.25908,0.796,8080.90735228249,8438.00028413561,1876234.59272448,8886.42475744864,8166.67420420251,7858.6565234281,38254.7500961476,7735.90284729036,9025.87981094329,7826.03742347831,9331.17720544694,8086.67773245363,9031.93273942963,10301.3816784749,7214.487542641,8663.42496321681,7601.2108025234,7781.13144720396,7537.90561913857,7624.86147819201,9333.71404088933,7935.25882491529,7202.51548778565,7592.04385677094
278.27204,1.431,4972.49210813911,5026.28586132941,7445.38602451279,13124.9154075039,5056.10575032725,7220.1719961163,4935.1153740339,4998.41920779881,4700.89817066213,4847.2647511816,4770.71259738426,4792.42302651166,7123.6437889429,7794.44420819978,5000.41108150805,5551.71914479653,7092.76858509411,4858.86752319894,7571.13753171904,7796.04533885945,12232.5389233393,7746.90501457884,5286.91923984939,5081.41323522802
367.41753,1.333,272529.250772507,154914.406724211,1898725.12544071,210645.660113649,266678.900956072,320838.505352445,241264.833500802,182830.670532258,177993.407708471,217028.140060626,155138.078959131,205357.730446736,174930.415110824,193916.826367831,163229.38167344,157886.237418993,171089.139531773,226536.016752,195739.80301982,248529.184588241,222638.461618748,212430.352758075,127264.768937616,120714.770345954
709.35301,1.021,3711.17170155803,3744.00345950598,1733652.17302141,3675.40455461057,3830.8087194626,4164.32770897233,3838.95012365761,3374.61082628237,3585.34834104814,3755.27689054833,4273.85254018645,3977.25488172179,3723.78956659072,4471.78702400514,3951.27812151075,3845.93365119499,3609.42018541942,3734.86570129174,3531.42791161854,3532.46977393304,3982.50314410874,4007.84998880254,3669.41776415246,3708.45816438152
827.68413,0.661,7234.86852790947,4766.83056789254,69114693.5854951,363363.318039255,9235.67015061052,10006.0012328035,4078.80099873617,5232.57809748307,15842.5739548989,18610.2307456225,3797.98727684791,16693.9406708159,9178.3673380303,8543.82547345951,16368.2621565007,8750.75413292966,11783.4924391377,8459.88764139844,24944.0176056304,6469.25167944683,8420.80761840773,13875.6283086631,18296.5221785906,17407.7946542973
518.18743,0.748,15719.2789290261,15072.1751120667,21369325.7852938,11504.1068001374,9992.54249497154,11648.1167904618,26322.4101064824,11361.9775135875,11683.7762323048,11184.7924957822,41972.4764155997,13120.0443926765,13553.3970171664,16246.9981757988,15885.1170518002,11265.8736096602,10489.1248432408,11472.0811095453,12664.1212914384,13150.2951362585,17169.256242715,13216.1469979191,9061.74063382662,12346.4420543264
197.178,0.721,57208.8116290784,98009.8459411236,321985.128539402,36430.631414841,66293.4977945441,90861.9590468021,38596.7227428556,1462319.72549496,175556.13075846,10296986.3531582,47229.8534081221,48941.8280319974,652243.085791022,86783.9291228546,46679.8567009328,45357.8913498668,76757.6486070304,111442.009547712,2008875.51576829,1299684.13973541,81146.1249804856,1488680.7968146,59063.0585543936,192033.926303104
687.51305,0.989,68064.3205348155,47435.6594259319,110469.402286804,89964.0959013811,71917.0873676619,288415.437927869,75200.4825643454,79239.8975013079,85480.0715217828,716506.382935553,97268.2632343242,220821.841254932,38804.3211656028,78772.9957295033,42592.1587509188,61694.7129239168,55300.9312706859,43011.3330729284,74109.0687122599,73155.1250046834,84336.6893104173,141209.52596654,82709.0495474956,89609.6066286269
777.61064,0.653,1576.23862406292,1581.61288919402,38019992.2578982,2082.35976207778,1728.51385827551,1701.03793376588,1548.51313463182,1618.96170754735,1692.86627793078,2236.90094706183,1648.13210093821,1640.24559629269,1714.73346518239,1874.01237817129,1789.56442845188,1660.7613825269,1580.52575095537,1804.33719619357,1585.9310645251,1676.67780111636,1623.29045789558,1646.23379810297,1623.8815727696,2185.16010649014
699.49816,0.712,32914.6941211744,28152.0841688107,891171.549983317,10569.1109518112,9746.06271004174,14106.549134465,2253.16916213386,17365.9838706554,13277.8736329767,10636.8615155313,23881.9941763065,11804.6694025078,23251.2805411469,18121.7062896416,13212.1321527113,16769.9494840903,12806.8734462492,14140.7332761354,14989.2128322326,19076.3673593914,13067.4736544343,12126.5224484495,13544.8255909654,9095.06425297921
473.22725,1.008,3461.44416381002,3423.61124365399,929149.94113332,3462.87716291018,3441.63121306121,3510.38031073788,3596.11880814557,3462.83667577003,3297.88989205049,3546.92000381688,3908.11861381992,4851.73048161522,3437.38222318453,4026.71763230123,3613.14842518687,3272.92818120872,5278.28346892718,4595.7681306824,3795.24278500564,3230.17950349351,3400.29425179813,3664.8791682349,3355.40820164565,3402.65085078322
428.1689,1.007,3636.48682451917,3596.7407216876,1005438.25244472,4107.87161398576,3615.67194756515,3687.89763605455,3777.97186560213,3637.94975477484,3464.66173470096,3726.28511427621,4105.74926974158,3718.94091298498,3611.20808942593,4230.34575250948,3795.86265773009,3438.43772867983,3534.30945623844,3687.33636766152,3987.16539409183,3393.52728208003,3572.24460687005,3850.20938603603,3525.08870249616,3574.72037731568
239.16326,0.749,797334.884143809,939370.426790956,409437.814317203,79080.0807000727,126770.236127095,148972.277045308,97372.5464136339,158939.534731949,176742.819357726,146005.928694547,189316.187825251,210173.602171652,1008349.8982312,674716.536982031,988826.310214169,202136.372512281,206293.073945785,198965.621840768,197326.859964126,166458.691094727,82797.0606981185,216299.005039355,146834.932718074,181052.13017057
643.48668,0.971,135845.766222683,77023.905655106,128330.190757109,334628.698807829,127635.354109502,443383.681821036,122639.339339462,128537.345509365,133950.5453926,1023162.70879245,169408.829532935,370427.763326543,54002.6721894816,154230.799170017,72305.1721437488,104633.396515871,94978.5543384885,88840.8452145424,130912.073646822,115028.269366008,138163.033856513,231957.012018678,136118.375558819,141306.289952259
663.45513,0.964,22267.0860155692,6403.29258161121,93756.0502956713,70796.5059967117,25193.9613739396,21940.51026468,3672.15062186478,19813.8611870439,24373.846746084,1147825.41906095,176883.708100502,47563.5356841053,4132.99050671391,18045.4761180842,14760.5066492349,12690.3477606065,8431.04170642675,21064.0170036144,6443.6770085091,22607.8774371564,13798.9251261636,59716.0205462199,3879.78126511589,6806.17821412076
280.04082,0.661,324964.703557745,335293.404609884,60273.3989447912,278776.609430732,217198.228098512,288907.431717757,196272.80838242,228244.105453605,387702.721234455,280436.08783907,348886.625864385,226592.40645609,369174.638572373,262067.093183605,287096.510721051,316401.743082936,287070.99402372,407477.85132762,302273.50506127,323849.872787156,217730.723230918,321881.501331775,340969.316140613,289070.490979446
661.60045,1.216,3519.03193793983,3465.2331167764,9062.83279048597,3536.08341403529,3692.09498699425,1241384.51173054,3557.54784737985,3356.96025496938,3822.07862129532,203024.902232568,3455.12431637711,3538.02213069051,3535.96556981991,4215.29834702703,3577.79537686431,3561.07195306887,3619.82139465443,3552.74753525114,3642.74262291878,3716.98809243509,3971.81294164107,3474.52043791192,3678.47919443714,3589.88493562855
735.60136,0.656,3951.05024260224,3769.52599894144,46476100.7695004,89796.6617938509,6044.41733103627,5990.04161507758,4074.02594857989,4480.6955306147,5774.54491288623,11971.1216034352,3793.54097516623,10249.6086674263,6026.38899701672,6046.00103635698,7464.55967976035,5912.62894360355,5293.06622335389,5545.29466143649,5180.93505816937,4482.28386327881,3959.02632847406,5750.63018214701,5064.03401610407,11329.0082481451
385.26698,0.767,8667.196093265,9251.2684418654,1294011.28845482,10511.2699806169,14251.407880982,7269.98854508859,36942.0938020525,10856.8479097435,10236.2179530863,9114.43544532085,10627.6881810808,7411.36882027225,9983.79107499195,10325.3987227238,8877.47479036323,8403.70492297844,14320.8775997618,14495.2970345043,8100.76031369541,6978.08003969268,9791.40738794058,15301.1076425682,10667.4760021692,6856.06001695435
650.47972,0.824,5672.94532822909,5690.52934709144,1388942.4677351,5858.0846612988,6930.28857062006,5755.37160933111,8556.68094608848,5597.69754996706,5304.98490530536,6973.26271634629,5556.97632510483,5895.11346247997,5590.31800689709,7197.99552890299,5207.56270477894,5402.84216034585,5622.47121036394,5656.92816620044,5727.3479277014,5553.31670910488,5406.83360442377,5390.20219694412,5386.38730696578,5801.87279964375
865.66344,0.663,7082.63142887679,5114.99657399176,54615346.0239647,27046.0177014453,14447.6560201107,16236.8429511764,4448.38252257005,9376.78752627968,16999.7045937266,31053.4297715667,4043.29973916863,17913.2545454404,18924.0847318388,14445.510879995,19200.6524881147,9389.90315940016,12644.1505728814,14468.748675655,9625.54937263333,11185.6776978134,6182.17586134943,14889.0945985884,12925.4203793835,18679.2479298983
355.25676,0.784,8704.85303621701,5942.12797244334,1423316.44009534,9603.8033622145,5539.97229243571,6892.35762085944,32464.9543866984,11844.7767385856,7081.73180376196,6944.60951058325,8170.62157169897,5728.72658833008,6126.93195203435,8569.12533269844,5914.28563887011,8215.14418981007,10145.1320448101,5695.49037155993,8863.79652154428,8382.87999306406,9705.66466247022,13105.590235232,8224.09362039648,6872.2509671232
773.2437,0.652,235337.771285115,277732.353283014,15413.7316662216,353566.822305349,204415.756025488,316412.012896629,222914.296262583,200980.272349787,259543.690211737,269342.756047103,165469.509208354,212771.225564192,279761.135265231,335323.318940611,272160.781947428,262558.018675241,133888.596436832,276636.482964652,319445.32704531,243090.244537532,290435.902552425,139041.097983326,297659.56759338,271023.428455494
405.19947,0.706,69620.8088765936,59505.3009711293,11682842.1789766,42933.5032551048,33951.0891012863,42884.0154352087,5002.6305239529,43211.7575352792,52961.3931437625,40415.5899077054,44214.117937651,39746.4829789565,67502.9892254474,45550.7992465766,44838.0686489951,52637.831961898,46336.8842315197,58719.4725090332,47948.9495718825,48319.6041842454,35838.0938142208,42491.941164043,51265.627908237,37017.6601277477
737.61589,0.654,6059.85197294731,4740.55050443431,45758151.7700655,394299.741944201,13858.5983594058,11571.6885908843,16635.660587685,8627.36665393703,10424.4666258719,26771.6120977936,4299.7388632674,30988.7561900032,6830.5309327796,6852.75993947579,12920.9781952537,6701.59110427899,5999.35593035355,6811.26685450735,5872.2623436799,5080.38538381459,12650.3854809062,6517.97574991858,5739.76240311906,12840.7146161619
798.52945,1.038,2984.42128847092,3078.78327270888,1455700.98445058,3024.85493478446,3195.02070734744,3308.66851677617,4123.16372844158,2920.4641922121,2930.59674779279,2970.61741829703,2942.75161919231,3114.77414700327,2993.31383025914,3552.60282685701,2992.97492207582,3063.64164235172,3406.41712016925,3231.24529415621,2979.88799983175,3174.94533180484,3337.99471552457,3150.78861587119,3039.34904824271,3039.23766311503
534.16136,0.773,570986.13490447,15281406.4260084,1906501.00126366,18716100.7230339,11657391.8559723,14563179.4382567,10161166.6729729,12689443.0402675,15473701.1057861,17245456.646768,12913403.2700255,12254201.3626973,452921.599899337,16313455.4159891,12966445.6233515,13347801.7173524,10350219.9544331,24312746.8709013,15650002.5612873,14170157.0715249,10552437.7883875,21019388.4875692,14949765.7524,13383263.6864856
770.638,0.729,138852.840612685,539100.965205273,365803.457870343,130976.699460397,67438.2741918023,172651.332232105,250330.864167047,476936.511605826,473175.692778815,660364.48301778,279504.639097758,164358.311947631,347703.269878929,485975.022086532,302414.968505218,194464.948058158,74259.1086180316,226948.493199707,497122.895712699,1184631.68107014,1918256.59942347,1143538.98920735,25233.7467519071,1155538.48084142
394.35568,0.745,19002.3604000261,85410.8262009185,540503.14501249,18597.7584247146,162203.457921855,124772.552319833,33885.5666721489,43863.1864653671,60084.436761895,170345.762635105,53802.4440869883,28916.4399288077,146866.159632986,42603.0118901203,158193.18931333,70848.3538633891,312419.020811538,70278.7189878538,92149.3990182902,135378.145345847,216457.897106705,46860.2774321401,15270.859317527,251780.03087301
311.35478,1.381,68962.409817142,35774.329724299,1970715.67283325,93868.824649145,61108.2835015528,145349.74031966,142556.350618857,64591.5285699015,67427.1656165772,74301.9250473126,116827.504626507,76699.6685112574,85406.3213097016,68692.2454580679,45123.8544103289,40174.8386648569,70999.1874595934,437503.153732043,57833.6174411084,62866.761093378,64991.4995196222,84762.6648846093,52277.9791646835,58833.6414129618
297.3394,1.373,114282.706009409,65374.9775049754,105529.589962154,472112.232312218,109328.042075361,2470208.69079961,139379.844162709,130044.67294383,133992.507019158,363984.127161872,547555.795522829,334027.942088062,48007.7544823125,98762.2004852912,63391.1222321528,146301.178985611,144696.56678601,213341.316232364,142189.913180208,131846.318703274,190467.532464566,647610.511133778,329158.742535096,2257627.67907404
399.37096,1.589,142247.114674433,71784.1517875857,262134.698341063,97040.9110434711,121820.149201903,2553033.66517119,115056.281451612,112720.446763873,134340.919306612,1206648.15236756,151901.736480079,249515.134066807,81156.3926994306,121690.810192863,125138.239484414,72557.5253924055,138765.916623354,93039.198618232,109391.835627962,134068.592447834,128165.113735663,97325.0363141767,70836.0783164798,121414.15104628
913.71962,0.667,13724.7741397916,15070.4380709705,111877790.534063,45455.1505323502,25513.0810136731,29085.4174312237,5204.57619542258,16910.2221733611,42618.3536225302,43987.5988120391,4730.63219421099,44943.809111431,32421.1104038695,27195.850297106,33203.8434411657,29004.4036648485,35468.5398590907,44914.629917356,28174.1948172558,22906.7041099248,12521.083684893,39482.232520757,38321.747400666,39784.0127219232
631.14519,0.717,385442.954471562,203471.576030405,527073.68170097,279366.836546785,192350.994876677,251027.928574351,150198.12272999,166861.932652974,208808.02273508,315355.404709712,150801.285596164,223590.116361216,183417.017910194,426625.073530216,176514.006653847,196937.178917914,127431.961579895,223179.426209443,340068.663186608,223320.746767404,206828.04168018,179979.637426916,197297.528246381,229060.860665329
351.34965,0.678,72655.710350179,84378.7082455435,252478.575657955,86099.6046999638,368290.236125,107039.436294863,108943.562300463,106304.796401263,103805.768992467,83076.2521330381,32738.5268242895,99916.6094705431,69917.1139977701,78768.9777506483,63268.2935284101,85064.2839171783,67086.2097765064,98586.7135368832,89150.0621300812,104059.325876252,122691.294629214,52920.765157891,49246.1087394909,69140.1098266068
487.35086,0.773,71343.405538943,112598.002054811,203395.000958387,182553.143731882,91925.2275336203,67370.7073088968,41810.0176418682,72576.0142885877,881427.884812147,901766.330042497,137311.07652646,124082.426554346,67602.5366105844,50655.5757891395,46173.3813318644,76393.660885577,50677.1778625476,49223.9779055027,104412.36702169,95169.7087820894,78660.6036042346,86679.5880761291,81813.8887772576,57636.3628925793
605.39861,0.964,4813.9187397094,4820.20005837412,2627269.24615855,7754.91600576387,4710.19086654501,4688.42120733908,4475.97697472958,4244.84881201615,3975.79579072071,4441.65542764617,4597.79832259789,4231.79547956172,5037.69377941072,4969.78998007317,5152.42847865665,4807.36205367174,4825.87538423858,4643.64301824886,4803.71010987903,4758.42287016963,4488.03549437377,4925.57212106863,4729.05754634522,4261.25021061133
867.67795,0.662,7948.441330067,5740.27472418041,117245276.21623,30352.2337807126,16213.7967203315,30242.2193982325,4992.17103832138,10523.0444737342,19077.8181737369,34849.528330715,4573.58197601881,29908.552005797,21237.4424289493,16211.3893494941,21547.8189615449,19025.1751822565,14189.8233737427,16237.4678285591,15700.2829747004,12553.0607954011,6937.91038253773,16709.1985603246,14505.4767544603,31110.3877530215
1442.3925,0.693,2904613.19816531,3867224.84552258,287227.927762825,3659003.40343995,2973413.02114204,3416045.1320912,2339151.93073736,2610548.26053985,4552031.75071111,3179665.65086633,3235447.23768847,2612276.07196846,3195583.14937742,3862255.87380255,2887494.30012325,3335189.96391739,2092448.91840208,3803777.22748851,3685760.87939297,3473016.40595841,3264326.64614238,2900689.79945426,5234451.65002618,4228379.69040315
825.66781,0.659,6122.1356014962,5852.8121848471,96160615.3515342,101819.150581667,38404.1387325463,12285.5732132385,5008.03539059368,6424.66653910309,19451.836720844,22850.0224036599,4663.24655244822,20497.1622086545,11269.3873692213,10490.2838739617,12207.3845433003,10744.3551194762,14468.013315256,16555.8016165546,11013.9922557232,7943.07968723307,7073.92735982541,17036.7805779296,14789.8550461177,21373.64674764
443.30968,0.874,5779.17900663811,7779.87578609497,2696180.45324624,11207.6004504332,9130.58616885837,8788.5548435191,5618.44204407075,7138.6953768371,6245.868082821,9373.59337946719,8331.5847319077,12808.8709808086,7595.10781750349,6567.18911275603,6301.72898448399,6845.07858756186,5597.63609208945,9125.82826380043,9654.9961832477,7671.30552845444,7713.77029833251,6997.72709177903,5573.21173252858,8115.03170731863
391.36614,0.716,58207.8880470691,49785.4653473938,437486.262671075,77652.8548848626,37612.3076796678,59623.5207953828,5385.97208687608,30710.8199532084,23481.2141679372,176615.64330194,47676.1419587234,89181.2480260395,41118.6544741247,2764546.74929931,23364.9538524303,33131.8064245752,31664.054402594,39191.4320507794,38441.104342916,33735.5422934308,29386.592654645,29962.5994057587,32123.2762851291,21798.8494157596
428.1689,0.86,7599.56499609102,7920.04914778149,2787824.54389626,7448.95823341783,7569.3193131803,7906.05335877948,8760.58694700937,8332.80032741069,7408.30147099038,7794.02513495182,7928.72506328278,7941.30240884536,7797.61103029996,9082.35637827133,7570.16688523481,7360.22220577586,7531.26756601226,7488.76391691098,7793.6333495944,7455.26213121574,7822.76357017122,8309.80411531787,7298.29929359152,7587.14987932511
423.35561,0.762,235992.663995712,189342.336429142,510042.758546871,681614.309767646,360694.597066448,960298.064699802,55617.1190601458,265671.503965243,502846.914517679,2797345.16072448,335896.275204063,1229745.67546643,125121.582908257,556444.200830932,110211.857686779,218418.96320379,148223.929017735,339781.00254912,251986.701347173,255199.935243636,206463.160711464,354053.145970239,275502.557355056,274212.370855747
219.19854,0.742,24288.8875490808,38193.8548230212,560517.675546933,29794.7964402861,19221.9600229924,25497.9334134048,19368.5832718217,19823.1176580283,31055.071651929,20581.0533533088,60046.1760948932,21999.8079431152,25263.272452662,36907.0215124149,17544.3134504387,30915.098375448,25976.8085210772,26575.4573274047,27410.0033443931,23321.68860766,31400.7491604847,43832.8042178733,32348.5610111376,36652.1160297444
635.49681,0.789,4908.69018582413,5125.60376911369,2917509.66350629,5397.99605320705,15372.9890020815,4773.68548711531,23237.5781792715,4699.11963218554,5482.70704203672,4753.8712448757,5668.15779141754,4912.19536256726,5486.38385076142,6257.50165682515,4382.38958231708,5262.53640076129,4617.3018994195,4726.5934262579,14405.5524133676,4631.66833557346,5595.66713332796,38736.4126261627,4375.1172420203,4611.73350286607
