m/z meas.,RT [min],Area: B6_1_ML_polar_RP_pos_01.raw (F1),Area: B6_2_ML_polar_RP_pos_01.raw (F2),Area: B6_3_ML_polar_RP_pos_01.raw (F3),Area: B6_14_ML_polar_RP_pos_01.raw (F4),Area: B6_15_ML_polar_RP_pos_01.raw (F5),Area: B6_16_ML_polar_RP_pos_01.raw (F6),Area: B6_26_ML_polar_RP_pos_01.raw (F7),Area: B6_27_ML_polar_RP_pos_01.raw (F8),Area: B6_28_ML_polar_RP_pos_01.raw (F9),Area: B6_32_ML_polar_RP_pos_01.raw (F10),Area: B6_33_ML_polar_RP_pos_01.raw (F11),Area: B6_34_ML_polar_RP_pos_01.raw (F12),Area: FVB_4_ML_polar_RP_pos_01.raw (F14),Area: FVB_5_ML_polar_RP_pos_01.raw (F15),Area: FVB_6_ML_polar_RP_pos_01.raw (F16),Area: FVB_17_ML_polar_RP_pos_01.raw (F17),Area: FVB_18_ML_polar_RP_pos_01.raw (F18),Area: FVB_19_ML_polar_RP_pos_01.raw (F19),Area: FVB_29_ML_polar_RP_pos_01.raw (F20),Area: FVB_30_ML_polar_RP_pos_01.raw (F21),Area: FVB_31_ML_polar_RP_pos_01.raw (F22),Area: FVB_35_ML_polar_RP_pos_01.raw (F23),Area: FVB_36_ML_polar_RP_pos_01.raw (F24),Area: FVB_37_ML_polar_RP_pos_01.raw (F25)
483.15247,2.665,18767920.8139545,7392945.0515405,5308344.38351375,79998869.4275078,33919448.3882146,44877147.168635,28662818.9223423,28042833.4626232,19233687.9123851,63453168.1211107,19277214.4745681,43248373.5390093,4845951.59761439,25901691.3784467,5824736.48425785,55409600.9326212,73417361.0016732,97601214.0108854,29191939.606754,23765978.4536429,18905454.4322065,28874811.709467,45347764.8847606,24055896.2417424
142.95192,13.849,83680948.2622096,68186492.3822219,87909555.3074008,96916800.8828059,87906496.1062017,72271671.8342724,85467356.7155389,89744448.1481433,91644984.3463069,89962559.5504566,89652848.933463,96848707.464256,84632700.5587624,90693804.2028844,84866352.7739817,85425380.6008551,85543207.9434446,89849068.7768313,76276141.5335839,73222502.2078617,73594547.1014038,89342920.7953646,84946737.2180134,85780086.916178
756.19394,2.819,35833191.7453005,11471619.202027,9143529.01014505,61926662.1226003,28467876.4777646,62432818.0410919,48525148.2249561,48678659.581707,31814036.3902676,89936729.047189,34646749.197271,75600449.9029182,6195205.49675601,22163765.6003594,9497033.62626042,64438510.4529684,100021907.581384,89235139.9138055,49780096.8704533,29838388.7956633,41024401.2025328,38170639.8673894,57693111.3477279,21723235.1542357
174.07608,0.78,44593914.2489142,10699995.2363909,11409499.0645624,25434829.7413976,27874694.2538317,27374436.2120708,41587097.4267878,42479805.3598471,58727983.5373454,110237008.159708,50355332.4815361,99590121.2868181,12666060.7944491,30996865.4102034,12395111.2661719,26375467.7584197,58500186.002226,54564595.2145816,66316791.1107246,50574222.4034971,43919697.8835256,48386426.8340837,46369490.7097304,40248221.2727083
283.07236,0.822,25074543.9417118,25721992.5037879,28340174.121245,57803035.1841648,90538942.7736706,83341906.1701908,83446164.237078,57049905.3838428,84681947.807929,62849630.6499247,78242124.4495858,37217763.1977597,31492639.2587238,24818042.2107245,38481426.8147426,66586461.0458943,58462680.9090135,36603284.6852434,57001637.0636861,69006743.7565048,101681330.669155,75932484.0313682,80888656.9795367,39882495.6477841
327.05959,0.771,109317781.092738,57786697.8528058,29804667.6029135,93106138.1067856,84597194.7396993,25091683.9229066,70089742.7763766,74109124.1362331,77022833.4592183,101930846.955501,88125341.7089873,104999054.601794,57515910.1993673,50752455.363137,49552861.3226755,74449091.4349144,105567657.726609,97826264.4208571,94326473.0224292,73467601.3188943,83598079.2345551,84460662.2775333,103759548.403085,76132175.9078583
409.09749,3.195,2230411.68738,1025109.47016836,999052.718349058,902020.5334634,1975524.55399708,1233469.79909641,62747048.8816659,77352940.0162444,33004582.7754836,108485137.154803,97226435.5620319,26013544.8824231,2146095.02026644,1383613.95724816,2472247.07631095,917091.685865279,1355063.15406277,665727.029377189,82023150.4513631,166979058.729495,57658250.8758576,73717154.9068837,86252373.329045,116895859.832582
183.97854,13.852,129703532.074084,126475060.968588,157789435.045686,169909404.192118,154511141.18219,133565473.987641,131102968.31178,154308394.921054,160274771.383637,156519790.64858,161427199.038357,169626674.699844,152935503.01336,153840798.919718,150905700.645127,146240016.194295,10235723.2197838,160979971.557067,142540433.111261,142840923.107471,140942970.182344,141113954.99262,150289576.279324,12951293.5285425
202.04532,0.751,300446318.648571,285492112.25615,472932993.274741,416850607.969776,395431895.89918,507070492.377009,431582338.580829,417673163.885507,515462828.300268,430100127.295266,535458952.782659,438585959.81641,316981953.388972,290674819.845927,428297264.688222,434560673.289988,467662786.801463,454503932.032422,525327545.61155,558495820.270665,570285338.111433,447885586.833838,490150370.695533,449585771.809325
166.99854,0.75,349291394.170447,469924207.575765,564408325.743892,334458650.559222,297503979.202957,363217629.589814,307213103.109209,238225224.401363,282926140.755802,165829015.928455,366174491.55405,165098396.059419,442624638.997578,304373940.856065,537526458.496967,432474908.432033,260019459.480497,343941650.704727,228814312.789593,339851950.866106,133217414.094746,229702947.138007,262822220.241526,248773279.494028
1224.30385,2.761,488405169.430488,534425554.550169,554806753.181353,343589630.480044,326716256.484191,305481864.010076,314797326.78325,331679253.387991,272050388.174073,353368889.420722,305570138.676364,349954377.836651,405498390.746569,354541596.213112,499386741.094586,339321586.117667,313819591.159124,341392607.747421,253134422.850842,336276978.08495,295006883.587843,282238789.106497,394032272.396581,326626196.448345
425.31402,6.537,14876455.0141654,45989601.6579107,114681435.833402,323658303.037321,72164979.6670719,515961260.672143,96482813.065208,18490867.3774699,21222682.81958,3960481.39237854,8613385.12263998,3348974.88186575,320748007.6776,101242929.137572,143421777.763656,87335358.7130405,242345365.847347,385196071.270673,18043973.6497603,852344.723131244,13974255.6813792,14963903.2973738,12549634.0374448,20381435.1895837
119.07394,2.293,463150658.877231,410936470.741301,326452474.457697,475064683.860316,424421320.94943,385377833.906576,697728501.53777,261831077.363619,593936107.319121,500212934.902814,402047114.849831,542341994.400486,517448579.20191,523583049.260176,363324969.308517,320417817.415357,354924733.622317,345076324.596402,398994011.912057,344149727.047129,690814857.657892,378184139.904215,355866600.523467,278873013.171938
536.16147,3.123,347542865.971117,279806460.213732,384633446.402767,319501561.292564,236965774.861726,531451933.709957,314069785.365327,184584005.492451,316086194.956503,277311742.579333,305260008.342457,305707237.734615,186472423.103793,271655389.470199,371671096.540029,346060182.959735,245956489.60439,153880524.382471,223777281.516847,318589973.458913,410649090.994624,228603959.935026,325058798.344743,182455789.480901
936.25745,2.866,41490512.9015085,5715572.88936059,2107178.5567071,448334266.535917,132066471.916269,295320912.72778,141621053.213653,128717194.351463,121333009.82683,502918330.699305,100091832.961428,337679711.538056,2197824.86264118,26054664.374674,4033399.75715805,207587038.853285,486750479.476891,588023048.465325,167678381.615044,94521229.4410809,111185849.86588,104963832.239624,211400748.448143,54423077.4548983
501.1265,2.641,90152631.4583497,26788403.2853223,29987993.3695097,483635005.83442,331082248.227759,460401601.984801,431675247.377397,305769414.621086,298259303.795937,270911090.716735,256122580.681113,339654323.183234,22183571.8936144,96491021.0224613,36983592.5758215,425702469.739823,16779727.4691797,37326353.8647835,507774233.682832,276765191.254331,180356740.998363,298562304.694851,335223681.274726,188108774.915114
272.11381,0.733,102188387.618,61874191.8245821,29547062.4358773,173482064.873089,314168651.750534,194500681.406359,268168316.756243,242204197.276695,261119204.174779,264951384.653247,119199844.540391,297392512.978674,279133010.964113,393721318.388219,140406480.065087,105476870.822966,84922567.0499121,89697335.1181559,211967210.488205,215483300.812858,459803293.182877,287547046.768959,306636099.339592,246737078.379689
325.02308,0.77,337483115.558275,211497057.665297,124523618.405642,331491114.486944,311478605.483129,116405115.73784,279763741.400153,328089413.478765,305107957.293263,425205641.741559,365861985.167694,378934279.154127,188101098.363231,210566417.737713,194375384.760996,296418505.403194,387776835.875115,328821531.084206,348407376.947383,275957595.764155,314400594.856623,331744199.161777,426218939.279496,303524602.104776
341.13198,2.812,56903474.0583399,21346213.0191688,20681975.7237839,221964323.992266,167105485.597913,230967649.529886,174742751.393998,127725924.658551,138926338.266166,158330316.797744,140615957.558283,141439291.936811,16433590.5637705,55925500.8047029,21311048.4861519,177743258.091168,386036768.601504,285213242.642203,125822334.931267,127233710.662964,124115791.269452,108237861.065086,160078316.126672,73892173.5077265
273.86591,0.677,324350761.785749,292414481.988068,325371597.819489,332919316.311048,294783902.348339,365211213.384992,299222740.913593,327770211.735029,314161025.456918,342373869.93916,299878432.62043,272683335.717968,299307708.1997,341313825.464699,292987218.075137,336935585.202465,280015464.942443,364133079.553926,305405024.669198,248889238.06935,247863592.400427,325570090.712622,287144939.170066,325058491.583772
162.9705,0.743,156239316.433614,335409806.060957,131195598.473256,99349636.2030568,230724317.213944,37537844.3687965,160688316.431187,193519136.232243,165325873.37919,74882762.9456854,178105579.432885,71476054.3686231,236054894.46014,182518065.228518,203100096.763992,135804414.80852,74374019.8049808,61598395.6578532,151766470.246534,144434481.869286,186927321.695887,159906909.043042,174352034.062362,200182958.21449
367.08698,2.84,7080787.22019282,3282939.10179029,4564504.64876159,3779342.9166372,5467740.81258764,5217291.3383097,162898493.586258,130384423.504456,65357405.64267,186533562.787913,122537005.019228,78874117.3574829,5236114.59682093,4606967.73555967,11024369.3260617,2948555.64627442,3176273.46887454,2756444.57145944,136643358.895662,329165163.090386,108463090.036275,164630758.094249,207732619.831423,176200732.615334
121.91751,0.682,406524743.291244,375802523.673889,380351242.930352,423580896.328214,357037730.467071,457067092.417875,384118895.693408,423753528.318276,415015160.054191,443995734.73206,413249280.922493,323662000.81771,372587645.436444,440156007.418787,386490364.171027,474278076.82385,464475513.939747,450816747.725195,439635509.450776,377572635.524781,393553621.702872,421102233.599346,428220133.592408,413033634.144635
648.07092,3.19,208383908.870627,175556540.180931,146630309.25152,186065954.443234,183588428.915653,123510078.903124,327810679.035504,264350453.225491,143987288.494019,278700755.932518,228228435.476457,201418365.123429,137377155.754801,115405504.656016,178837776.700874,106543839.850662,155964507.592299,148841046.253795,120786265.392812,203520852.812274,169028288.920689,151517448.023035,221505059.31701,181543180.70549
183.06603,0.779,134480059.298305,249312782.273255,122792777.457824,231548158.339943,340481279.181628,422738651.512809,334250291.823285,240969972.885294,232195325.139985,250129641.769932,409180772.572009,161394818.07139,412015127.187577,119529385.154633,295636239.143952,163998037.599578,207954064.011891,184358060.21166,207314645.49316,392819074.989157,277439825.440222,524937813.486229,336791517.134305,596332792.941211
102.04737,2.281,493001948.045159,437912725.448057,367986605.341566,505857864.330955,460047502.919792,435571490.480839,741992908.501562,283157559.472571,619361809.422815,529406755.075988,423791231.924275,578201370.785304,555816263.233878,562411579.360153,396415121.841758,358147140.681696,401739949.675167,367884278.556839,234579687.043763,368376310.221141,733854100.330808,408840602.327199,390190126.206869,316044920.497182
774.2043,2.82,1539479911.22194,484290011.052727,323509385.370273,3211018539.92404,1745342031.4299,1887652654.48302,1784022195.4173,1873647675.70173,1464477070.12023,3862036512.54288,1548267489.73411,3981906848.02234,288433644.530607,788350907.370679,412434559.133498,2178146349.07068,4026805835.88479,4528296683.33211,1907760872.87886,1504639069.42089,1541323248.17455,1472960029.86413,2439627734.32188,1211325954.6141
287.06723,0.801,1978516435.76654,957318568.457716,300671100.033741,805157670.206364,904796327.499039,258088390.060128,767908144.128538,885562992.005058,1026857925.85726,1807791435.3069,746014085.347386,1204379563.00319,843877518.287842,540264357.059885,722636860.553201,843944327.537265,1417665931.38056,1178214754.86331,1843773871.85648,842918794.64188,990147091.394804,1092602246.42642,1903625303.25626,1051129963.77291
339.07333,1.137,1208645628.15797,1212489796.68533,1205795301.12826,1147576732.95673,1197175378.40222,1405485395.98147,1291000378.77515,925362724.180136,1060788569.00364,1011801760.95184,1264906896.12471,1311792652.17844,1159819155.77988,547778281.025697,810800318.987682,1219965912.63415,130294066.732299,229865153.763969,1056439795.93321,832473775.15963,1080448710.29836,1302717675.50367,1237681735.27648,1154205339.88519
469.13671,2.579,72918951.4072877,103756118.478393,143709642.328132,1594946739.35415,820935788.688436,842195430.926096,1084475081.20788,1053704420.18672,965095942.814681,625140711.533964,1323839734.64004,447163258.121999,171740480.849421,487916276.798237,124311430.805698,1497947120.07645,22506967.3017232,68301367.2483175,871864989.453459,803987725.681367,921200735.856018,1339636300.83529,1050230770.87075,806942730.429629
249.08615,3.412,499624022.697711,523444752.060187,510800777.834198,531327745.628152,588022706.660839,111682962.864845,651261851.748611,717566802.073042,969651339.39008,792681416.38505,1450094346.70112,757639848.583643,565953470.77014,389538743.643243,506336379.318106,621763535.906926,497316873.396783,541217255.795237,703946092.731686,865918879.486819,1337082370.97642,772312495.255567,957785920.193015,651415808.802997
666.22139,2.497,795960371.501688,847678847.598568,743771271.060119,782738119.546618,389915494.587081,660499923.952311,677457997.06727,1196417439.53856,400604964.538492,582719061.283681,586043425.772516,1175316078.55757,806125625.459751,624476860.959776,1009474668.9594,471997504.939959,666173019.47356,516725000.43506,464270401.208058,381003349.152408,1203489745.50199,474875563.408028,609809226.852021,604202177.07766
534.15668,2.499,284703920.81963,293548764.816789,450034102.699537,283490778.126467,396617548.782792,331894613.11978,691993671.233491,445240769.461927,415437569.369021,218787458.438606,598749357.646936,235997623.930209,535972695.329946,382955935.01514,390633520.594799,366361820.440263,22786955.0681603,31254007.5005245,279935195.855689,637211743.587132,470121480.306841,609145816.351925,473172433.382912,639691734.25968
218.01929,0.748,471139128.14061,405839837.829935,735540207.720787,624277929.086428,623004691.06829,928235404.804262,809634095.153262,849808645.044023,895477841.390526,892428853.124818,989905259.582068,765134443.1838,552588438.222388,520079929.862304,655297178.450974,713949526.629778,859650102.082183,716797577.1612,834979317.304867,904294161.09823,915489173.29344,784029038.545827,923750423.887976,759317761.396011
273.07826,1.753,705405104.931822,572394481.535721,568386916.292016,538828135.738777,485838859.205059,686280583.05809,750074131.26586,607877145.942099,329061880.022822,791739302.489354,611123376.749521,859792650.482882,553230776.350991,745380914.92988,669260773.980325,296396858.862404,805181160.913714,770462059.720345,578950262.127551,546815102.720997,803051946.287231,727544287.99748,567815455.321432,426467504.376787
139.06098,0.742,235534892.908634,208531821.139082,122769078.413034,358747879.122873,516753509.51439,306549408.698979,483255097.228552,351054699.356626,428058149.265099,424268192.165098,292040080.456235,456462370.155755,461340401.028987,444863902.236392,313608695.585048,250101314.903526,213140350.793331,213927774.855029,330458098.607937,471345797.504008,694126769.334062,409418815.52917,466921701.824609,370652939.690462
305.12225,0.9,388463946.598432,103023615.790781,86274014.1773873,107849485.240832,104878215.691736,87808285.8151747,121084996.903709,140963619.400952,175931434.376721,156566910.504054,184922282.557182,116395151.45535,111302343.767308,129885316.095683,95267448.3006743,300992773.924644,67963152.4484133,692592042.278181,162324862.465734,287268367.242226,108534058.594521,167322478.766223,179690872.844504,185573145.21974
683.24814,2.492,651833756.407939,697206586.759153,612855095.19496,644202794.061472,319918735.244425,540699141.200957,565584028.236676,1000274855.40474,325091620.032241,486851311.196069,4177388.28442998,975914233.001226,655819344.336716,506639273.273326,838326534.907245,386767569.622211,543483886.658739,420146130.995254,377858329.212634,311613586.255537,985086359.147986,389068800.343779,503182633.19564,495873969.754936
306.10644,0.883,186270694.5978,448147718.369562,422959526.332839,1673534470.72368,1904859213.72372,1239304392.12336,1187384926.79177,1266480138.94099,845952922.287119,580141027.802216,1293328666.94883,994659595.439905,322295570.770681,916236218.811717,434261622.142536,1334337628.96037,4903013.96486878,641793397.969904,944638807.643957,1179353707.30103,856576760.865256,930447538.115697,835601325.922632,904126325.349488
234.15783,0.768,83360447.0663967,68938396.6457437,32771026.6378979,161676351.802826,472765095.153052,220965509.721545,373520207.383334,268000697.852617,336125529.674524,233488044.906374,147989676.143214,224028940.936513,320132716.82008,385695857.171219,210678894.754037,103921338.775716,59273508.5656255,68975313.0129879,260121087.60162,317489805.176697,642019767.1125,291773136.293678,332092625.21951,274678383.809032
423.09441,2.8,361098834.196312,198784560.21659,233144964.091794,464350150.691387,540421566.475688,944520877.651719,396393098.609197,410112863.855576,274403641.377788,174367374.485647,234498342.953225,161511689.476385,157015927.814233,858971275.760267,177618893.799245,647398543.102773,391798719.185468,412873418.374857,155644558.698921,215218191.554467,232996196.701051,176481771.993113,234710341.725022,229153164.756495
357.11081,3.604,49066407.6200876,13761595.5814051,11956178.9018841,139960953.784148,125301643.980381,17645455.6932401,50980831.0733692,97393017.4813262,88303336.05517,103836056.826043,67342402.8225233,122583724.40976,12327579.9607326,40044913.0303175,13812127.341494,53534426.9119832,315202812.504994,159405194.332451,89817740.7268363,41298940.5377717,91414459.8356239,76263945.6244209,76375317.8052708,54850445.8001556
323.12137,0.917,26909132.0070912,41790517.9253959,37405325.5747914,326487782.378952,252128581.431331,319062199.824965,151738895.328166,232937811.048817,170983975.767547,125651681.773157,182903418.753181,144113508.824225,33417958.2341205,145006552.462524,46524640.6799075,197611387.013169,149395992.051381,75150288.0387622,166915848.279422,139219425.320319,223347522.424005,166397278.566047,91791978.3466669,87841899.0200047
474.17167,2.404,602661527.411434,635904116.929885,450774777.371329,168080531.827186,334451644.792856,310257908.512701,210821150.67758,304598146.820547,535693871.599985,775497029.677709,399527101.053893,360321533.878273,407052413.316902,381043033.748939,429166419.876874,122344037.734371,716442461.221715,473969168.345753,324773165.042315,485247411.251679,876575967.189705,310011390.463306,549827366.140545,473543630.911676
303.10814,0.959,84068849.6054713,93203990.7628605,118879112.606743,80341857.7628212,110240867.049594,123534079.192843,116855556.061875,82343667.0759708,124955816.194177,127434790.968309,190989552.447074,58447310.186897,106644638.780172,90885645.6951116,125757370.25344,90831775.6913644,106163920.05301,113580548.296251,82527791.6060392,114013654.494681,124583694.252423,85487545.1636882,61644309.6626688,80379407.7510038
1224.80491,2.761,147031960.882247,188439125.267001,186513943.270493,111966744.421619,104156908.872309,96911858.6193743,103767480.822668,109112078.392537,85929776.6325195,116267994.983115,73940420.882094,106247618.009407,142360885.589626,114317017.588453,169083414.631877,108868430.580381,89081881.8778079,107337633.891556,78599409.1206028,104680965.580547,99266940.1014456,85839635.8067464,125713971.819421,112108571.202977
146.99664,0.747,85364508.9239,188101123.56344,81588857.3167326,69388280.0232849,125969049.684468,18093243.8162301,75815679.7357939,89369964.4748426,79115813.8788319,37784964.8002229,86970786.4667678,35244719.1890663,131216640.883677,90794964.3637803,111545394.671283,71303876.911031,38476537.0644713,33090290.0279461,84723424.9153987,82022713.3266063,92882844.5964171,80748306.530754,79184633.9313481,93950986.6454112
1837.45664,2.761,255208282.170033,252043279.867413,238901102.886449,165042538.851121,177527533.052101,147090233.501693,169320488.714613,164242063.377116,140301315.869298,172585694.707832,163093057.55525,176652660.045274,188006147.399492,180732705.658847,255165842.624233,165607505.333221,143886952.133928,162098591.166982,130228724.778409,165921801.921733,169620168.218201,137812420.497402,184437375.086228,187479396.843154
273.07828,2.522,133098926.540808,49997835.9207791,47636049.4532354,100957490.040009,104481039.333008,157078225.699486,184055644.33401,126903164.989418,118624356.873373,147757994.748362,106026492.794447,112571557.321062,46634346.0161761,60428508.9775717,62365715.786293,161081409.408968,41853612.4209151,49020629.7930794,92872402.4495071,171591899.224476,112379249.078067,79505629.3533923,128196467.329625,118784173.295235
279.08471,0.744,45939812.0244225,61281685.5392323,114625065.861466,90888139.3174929,77143079.9538619,101915024.64907,79871203.5826451,76033916.2967526,96645467.8726313,97318399.5660513,100318696.100266,104724703.25116,69377262.8208139,76251666.1397613,93484106.3340529,100231824.619412,90497685.2521241,99726644.9095915,87412474.9347615,183916357.413743,114710126.486301,106581998.751431,71978217.0038217,100144152.884298
811.25214,1.123,54489667.1373372,108020098.587006,147094380.704803,143112815.574682,57396171.0618587,81749269.5688183,186124765.774748,191466998.907777,89131795.4701006,64845209.6822565,130971668.638635,122670524.543641,174070982.784005,114898893.079302,130899674.459878,111040174.034649,2669985.02946963,6218177.28751955,74184121.7664156,81505468.8671675,184301867.776363,112581568.734567,138281538.735599,176624881.011263
883.10714,3.204,82158572.3907897,98933329.3842769,70891705.1974045,9610009.02571102,8385355.05285979,3058576.3235868,1776171.39945475,2058616.92776794,61414570.6117332,2176832.17749851,1638004.44573583,1828394.68705367,165501019.439359,104233634.048515,35831797.1941665,150310416.659031,183307596.059065,176854160.507483,4879238.92080365,41421577.1424611,4751841.75377901,7566914.70166876,3673173.52295351,2729313.86496337
473.21062,0.956,51588133.2440033,39923788.4156154,52129459.7924907,80263971.4372157,40338492.3625202,92190451.4366647,153556468.703691,178277264.904646,54167942.872923,60355470.7914207,69246206.2830843,67418963.8654363,62041147.0774761,34761377.5013693,98038042.1232715,60409928.0495244,62947957.0844907,39035547.5763056,30425034.7209198,45522732.5352493,157491020.583697,46337439.2913091,83919758.6734115,69990062.8659653
127.01225,0.708,129007205.778089,94944679.1530087,93350490.1755619,121775075.798787,113249498.085267,103814616.407002,98498660.5922313,95693121.3960013,112534824.161508,142616090.468278,115031774.105297,177745328.16978,107670921.70946,104903513.793174,103658687.89331,116732092.201764,148891880.592034,154750854.085628,124877156.333904,97183403.8629121,116707145.246954,135725682.268778,139665557.827328,138629498.269739
168.05108,0.75,109917960.219654,145881358.006597,175427499.667275,109771511.080003,87971997.1574847,112706998.024295,92407813.1476109,59694942.3803057,83518973.2882572,47464581.9892408,99349947.5295483,49918623.0165622,134435677.015965,76029268.9129498,160304849.111396,127925449.714444,74941118.9716926,112730027.432256,72860660.2360151,112241557.854593,50378420.3578006,65991318.2863756,70203052.779753,68481265.0431333
138.98083,13.848,154508423.032495,151315467.080436,151417940.100872,167520181.476566,147167750.146851,160458803.256776,146204274.847032,168818194.240068,158537117.094233,158827375.007738,159704386.951461,173402178.691355,146728099.379047,164041766.386228,149400022.033211,157218308.961807,154845130.535617,163884059.535897,158773228.53827,161981570.572566,164978631.107485,167713401.402091,158095054.329888,161926984.575263
184.02505,0.755,353000515.334605,475414221.364218,570851633.683301,337749329.699325,300986276.463781,367397111.093874,310709774.157265,240547922.415934,285863702.567314,167782162.783906,369927073.752884,166742090.503419,447013618.0845,307335112.445089,543868898.041041,436883815.346877,262396392.191186,347467172.420641,231399394.734431,343173790.629069,135264962.85161,231749354.950262,265424516.072325,251613417.797628
574.13467,0.8,147658806.787204,49044180.9012379,6047054.0579387,50915207.0239737,48360388.7567097,5641061.73059226,44943458.7511107,46418664.8625346,69013094.8049326,182756556.838951,37925133.1423303,108366841.309042,34744152.6290528,14765903.2437891,23835537.9094053,42912567.1370903,141749872.097048,99189438.5547597,147156253.950613,57099300.8264843,49632585.7102479,64183950.6930222,181868053.569234,76648150.8282635
166.00576,13.883,175690978.245457,167135969.801821,169192602.199083,183811494.11817,177258854.099664,179483088.742147,174688843.805544,180401592.326292,189829076.401606,181864370.59732,185362594.723266,187191172.373433,176142766.23501,181048235.008251,175477624.35035,178207816.876,175697385.910397,180476950.293287,179341653.089003,177501173.034438,183559204.993819,182679710.70936,181016221.465256,177313618.706061
646.1571,1.125,58115805.5661343,138656985.800405,226119010.505083,171679305.629455,188954523.500716,153596705.290961,212559877.193429,186234880.089597,189994509.247254,74213595.3991487,241127000.890789,82800838.1153695,270354258.81206,172815680.224053,179135067.440759,222596576.171899,506633.474475569,2341598.53033447,183798247.402679,210928591.53114,158144658.279829,325226049.03951,217901206.330661,240930215.107898
585.14771,2.869,20316025.9063444,4859962.21917484,2516252.49492483,115704563.419737,80849757.083735,193258408.930075,55042445.6919777,57560479.4216112,35744066.1334588,40316912.3196863,33033803.1737319,24946814.9796258,2211377.94834712,58095753.8882973,3592698.29447739,105685515.30933,106666306.386515,105812598.865304,21750000.9463877,21603814.9866333,26688127.0757416,19052461.5035225,33721289.3213624,17901012.9447572
628.1468,2.58,40376996.4042822,73862152.6501842,139722896.389438,95782950.5725713,131018220.493057,112491362.651176,221919696.186879,124400130.093171,117089965.827879,24440266.8028984,183775485.945361,34694263.1382442,151625515.426064,123756365.585694,134239511.322878,122873128.406165,303090.417794327,564751.395428205,76450868.4225606,180303575.675261,89780699.7733444,203481018.07702,91812850.5252384,164725475.723947
323.12135,1.021,83876133.89875,42804134.7962992,34580415.7112552,218767286.75989,197229964.480789,233945208.993495,134195689.977435,187250160.336244,101839092.162962,130921316.510992,147933255.215243,334280554.179063,39893337.4934542,116758924.753506,49663451.4544714,139070864.02724,251844811.419432,148723285.866016,140190469.696662,102581737.80929,152270453.099975,171742459.942427,82065473.5278723,92817558.9625488
269.05671,0.794,208477071.975437,183554459.41733,59859668.6472394,180797637.178653,289792842.058186,68597398.8030217,215661254.643488,306661893.730787,303495659.455933,184713298.867804,220799320.399407,115559361.96142,112210505.748141,132099282.645462,118992527.456599,221230725.476383,107841681.961115,148640589.44352,326851338.590678,211500403.658264,313512980.107216,228028230.415711,281580770.515574,221550788.433415
305.1475,1.11,265384771.605198,308384063.888019,214154963.277415,245449547.145656,209252278.141804,248253344.570954,104201535.379234,79671780.6505584,69224348.7141382,86132217.0928734,95661947.1526506,126650283.628134,185478820.689591,200486688.501801,237205051.0819,204902970.721215,243802499.528715,239685761.21594,56921336.3080933,69430412.484557,77427075.9891033,66989292.7433179,83330160.4373244,87102602.6751048
200.92662,0.721,214529838.026144,301967182.631113,165291457.619844,127446626.750508,216253759.931362,51632119.5944629,152107319.045596,194353444.833975,170045732.806904,104902074.14912,194714152.393784,78436811.2643484,238637261.221816,191641525.000743,226298901.622156,162638787.858498,96603885.0448672,64524300.0176524,156340089.24002,151298084.448467,204666140.702006,162318303.582715,186682141.765007,210744714.992863
289.83985,0.68,223581229.290103,179581492.571418,233005360.303125,211014547.935329,206596340.795132,300451374.376471,219141006.249269,274710040.823397,250229316.196536,284149500.327953,244166927.171186,249722400.156524,196328275.79714,276043357.074976,219043012.475633,248922199.092412,269697984.353829,258611886.878904,238815773.088199,178798127.844156,195792928.078883,238636019.191035,278139798.330769,258768618.062842
339.10013,3.611,39986056.0258621,14404437.1711974,10907159.6099812,129759787.532636,114819711.21781,4127075.79325776,43278844.7808561,89465170.961075,80485936.3609773,89481668.6933956,59554485.265092,111601250.646003,12660372.3408359,36903967.9346597,13728649.9186414,47360000.0907546,288897690.521366,27036207.1506288,82675500.3761675,35515467.1005642,94689210.6494803,69627303.0902375,66572429.8944095,52926508.311019
257.89205,0.673,149178563.089854,176794764.032923,147550256.904891,200797300.822653,160985636.164417,159571632.835594,118868367.060943,147356834.351147,153932691.706525,133597741.03764,113864136.028673,121871540.056328,143156086.929689,133458403.659443,120712464.645491,177685462.458147,196104263.475961,202541770.440977,155757851.63314,133129222.788873,117017015.069082,166736031.882889,120495128.195303,156339318.729465
683.23402,2.51,101806191.075698,153175175.178379,99966970.7216331,12901100.5572486,43774623.842212,37707324.5816125,26652322.5529509,36247734.6400083,46343452.9515891,42901571.1797191,42007101.3969308,25012372.1204437,96346457.8436249,51575999.2670837,107906712.571503,23318630.2649586,267565921.418222,133085948.071612,26442827.4154135,81010324.7765546,79276351.3172065,23680877.9566103,49615123.709169,79805663.0297161
828.27429,2.571,262961605.977023,237966331.94228,228434565.83176,181716506.351273,82068431.6975358,124873178.79552,183725101.640413,174624873.946873,101162795.194637,163386203.426215,113972949.517489,249204483.737241,207099637.795842,224778940.820848,177091946.062436,107566679.24362,98339182.8829632,117920509.267487,76656313.2047071,90719867.6018668,110212137.954911,119357478.873492,165616643.355239,138388299.924294
654.1626,2.987,124403921.39709,92182572.064033,64596877.6786802,78494352.9032574,71835797.2977569,67174807.367488,102627663.799696,140067032.023062,106350596.430391,253781625.386004,134072765.485341,140980961.052443,69751776.881786,71197435.2681175,90955700.658979,64237798.9823068,124596590.352028,90912259.1664915,93327072.4402569,112327693.384282,151447401.203666,92949143.8518659,139424203.571673,148819349.173053
