m/z meas.,RT [min],Area (Max.),Area: B6_1_ML_nonpolar_RPlipids_pos_01.raw (F1),Area: B6_2_ML_nonpolar_RPlipids_pos_01.raw (F2),Area: B6_3_ML_nonpolar_RPlipids_pos_01.raw (F3),Area: B6_4_ML_nonpolar_RPlipids_pos_01.raw (F4),Area: FVB_1_ML_nonpolar_RPlipids_pos_01.raw (F7),Area: FVB_2_ML_nonpolar_RPlipids_pos_01.raw (F8),Area: FVB_3_ML_nonpolar_RPlipids_pos_01.raw (F9),Area: FVB_4_ML_nonpolar_RPlipids_pos_01.raw (F10)
879.57674,5.528,13031423.4455871,10134454.167901,6388176.38389468,12804558.8658786,13031423.4455871,6756040.15138429,8825297.58181182,10124109.3562635,7019431.00770723
818.68729,7.312,16341142.4484022,12878636.1379364,9274074.91593882,8469663.07206917,10323065.4815575,16341142.4484022,9608512.31254347,10029994.231796,8318601.94500484
995.791,9.297,15954456.4296638,14424021.6208367,10588702.1699517,5009833.80741721,4004153.75156892,15954456.4296638,8994530.28763972,6726898.67440026,7078603.42347649
475.36638,1.684,11133991.9191887,5475323.77891367,5779888.45264231,3331454.27138773,3183331.93407789,11133991.9191887,3420967.91597185,5353518.08831807,2759729.53352184
975.81989,9.509,11155111.2166889,6780166.32961731,5003598.29395286,5316340.60047975,4736586.11724421,6766858.46506346,11155111.2166889,6162757.01521939,8490557.52072785
820.72589,9.321,18716452.7128974,6352016.00066011,7795347.35174321,18716452.7128974,15981406.4739039,6754061.96736636,12319453.1543834,10712607.0627774,10403148.7700366
1015.94934,10.9,12154296.4377205,9737843.52332815,9550067.59115772,12154296.4377205,9398862.32194288,11192159.0009986,10699987.283574,11110652.4689484,6775816.15679877
934.87297,10.294,25652959.1926917,14952113.8078133,25652959.1926917,6746657.44320608,11216116.629971,12745226.2258331,14974412.7315575,15744796.4449535,2871438.71920248
635.54857,7.62,3467175273.61001,1268617621.76345,2431427900.31738,1581251139.00099,3467175273.61001,1889551940.59216,2118086693.84699,2273844626.48889,1466620706.2011
971.78517,9.162,22643352.4488519,22643352.4488519,16511400.5904871,6951262.95429905,6820939.58592346,10477055.1140021,13214956.1049401,8169808.72384138,12855795.0618175
617.57526,7.534,11250909.1586239,7165879.93823211,6865664.30177223,7779668.27469074,9496170.80001236,11250909.1586239,9239772.81672142,9848084.60483874,6476656.36401467
1132.0356,10.676,15458364.6134334,13180130.7037878,11773698.6586154,10042953.6265686,9120081.58090786,7094036.57585488,9053815.98114445,15458364.6134334,11286548.7695315
685.5768,8.139,11269993.6525255,9510502.83823334,8333217.10650275,11269993.6525255,9515048.11242398,8228659.43866653,8731693.07087255,8585229.62982879,8982922.91014712
910.77621,10.561,11282643.4839261,10117997.0873291,7068692.09396278,11282643.4839261,9781033.88834373,4661146.64981406,7732411.70850622,3852154.88452893,4406505.18729687
712.54371,8.825,11330657.3688774,11330657.3688774,9445940.37563685,10048504.8788724,8245820.08623891,8726172.62778098,8538436.17566518,10695718.0812559,8659060.71234302
366.32858,8.89,11408805.2473318,8036041.43706579,5680888.89917822,5119578.76968044,11408805.2473318,5227223.95318521,5083413.20769445,5050744.67526845,3241234.35647593
763.51479,7.903,11451107.7556862,6354383.50219036,2736702.83886886,11451107.7556862,6495776.78355203,3348741.07694857,3671612.04054938,7036522.56713835,4489277.03225613
633.63285,8.465,13206349.9120711,11452645.029975,9940131.55006569,12169710.0240332,12861025.0376264,10342552.6950243,10935991.0469956,13206349.9120711,10719922.8301458
1958.54322,8.605,1708765412.3791,11534925.9298038,2633598.78392761,2766793.49082922,4340748.51484512,3217694.87721328,3277362.37123405,3563710.71149585,3707674.8177287
950.69806,8.583,11549179.4760069,6354183.66347722,9002550.5517495,4367264.64159496,5801471.90819444,6382124.58001089,7964485.77887443,10139674.149642,11549179.4760069
644.53749,7.909,2044730943.26807,1797026740.37157,1804960587.24197,1525180388.17008,1364698304.88122,1330358936.68696,2044730943.26807,1900404413.3905,1694844111.60691
886.7462,8.673,40384378.1360037,24419219.5633305,25759795.691782,40384378.1360037,22738349.3240882,11571522.6073169,22295817.8668543,23320236.6893762,19218760.9097746
1012.64674,1.223,20021220.9557275,8861302.90584756,9997748.43476451,12765121.9222131,11150617.5962071,20021220.9557275,13943638.609672,14491343.9136827,6487474.01160568
795.71127,9.545,11637912.9647957,5791721.88907022,3631051.97102304,11637912.9647957,5405517.64923216,7297402.39142007,5496664.85954941,8897269.4418072,1726937.30684678
561.31941,1.976,13316476.8577622,11769695.6138123,10878308.885387,10759425.1718462,7650880.97334153,7786519.97562119,10736176.9224707,11641930.1335484,7048137.59877358
644.48088,8.826,11663487.0823685,10304183.231824,10279117.8552533,11354239.5626134,10298475.6209049,9626267.57772294,11663487.0823685,10227514.2495645,7792116.44190788
672.58176,10.078,11000964.1194958,11000964.1194958,9011154.36320303,9445314.65004679,9665543.68758637,8134605.09808829,8732955.49777838,8352158.9262464,9165247.06572866
1101.04883,12.208,17177565.3400893,11717642.3507757,17177565.3400893,14399955.8937121,9233951.67383432,6393443.37452512,12788056.7591201,13817013.1794613,3784961.43921893
935.7584,8.455,10979854.6924607,10979854.6924607,10688005.5694309,8133245.95978121,5816694.14696972,6458125.54765177,6024000.27566294,7401602.11591239,5209603.62396837
831.7685,10.09,10936197.3469386,10936197.3469386,8415607.51803216,10244564.1066959,10234247.1518191,9090910.16074738,8740090.40444079,9209834.5159578,7907167.35019331
849.58733,5.465,10429070.3714375,10429070.3714375,5011333.86256204,6682588.17530448,2938837.17098832,4096306.07536703,5973670.99303625,4113072.40226985,6674362.1760346
1146.02969,11.573,10438790.743657,7639413.03459335,10438790.743657,3756314.4400469,2333239.81005971,3131149.21978691,3980897.55180156,4525994.79439853,1943946.86533238
1057.99218,10.377,10441730.9696828,8733413.22864263,4586441.2784814,5303228.4458918,7491820.84383817,5031138.49233279,7473738.73993329,10441730.9696828,1661381.18745745
880.75646,8.687,13480123.2012905,12526405.9130523,11673791.7595792,13480123.2012905,8630822.71865621,4720259.47990622,8972376.79941456,8838272.59005152,10445591.0288528
1071.90422,11.802,11246632.8736372,8664978.24277496,9319867.61397127,11246632.8736372,9699144.20910341,10734451.9692403,6989660.51923072,8523636.20602077,7381988.0894322
1038.90771,9.091,10481928.1189786,6957000.05996179,5814504.27957263,8044498.32888152,8856503.40186046,10481928.1189786,8651692.92457339,7619914.11734028,4829038.87327421
917.69574,9.442,14285038.0113782,6480832.41502413,7838004.4620272,10411452.3311294,10337174.1619586,14285038.0113782,9581258.73157518,10509931.6246834,9740749.25412699
846.71831,7.654,10549545.6931081,5165374.7463489,4775073.67138117,5612081.11689499,6545954.3604683,10549545.6931081,4347353.51987639,5975818.42756392,5097402.36311968
579.42702,4.233,10555398.2916335,9751198.58923585,6721296.45274236,9414894.22690419,7844615.71703147,10555398.2916335,8083121.33872281,8185604.94116652,5914391.35293517
643.51772,7.201,10559998.5670702,8810792.22772003,10559998.5670702,10378715.13305,8057551.04513868,6839408.2607568,6923605.43219964,5942979.03411812,5048964.5586255
919.88609,10.569,14995046.2787079,12777840.1447288,11053535.7225995,14995046.2787079,9162436.31146855,8584170.20571309,13430146.3843982,10562647.1208355,10369391.8674102
860.75682,9.485,16484101.2171474,12628782.6638873,10708307.6878163,16484101.2171474,13090299.8047396,8147263.90331444,10966459.914711,12417055.3884835,10967458.7272198
690.59903,8.156,10589376.7515344,7149137.278292,6774010.95099306,5960837.01204404,8224102.95703999,5256412.65538971,8935048.15823093,9322684.82505543,7037600.29771634
697.67354,10.321,10671280.1852237,7857917.2919104,10671280.1852237,4327237.40889013,5143838.12930745,5071127.0352572,7738677.02967834,7099981.55250673,9228805.39985934
1041.21674,7.721,10672742.162317,206346.714897933,183719.528482057,212465.551391114,214957.574653358,201116.105132908,193590.661602888,211862.091167647,165166.07065835
800.67233,7.208,11223364.2369064,7733681.18011886,2425848.42273811,9945748.09601503,6993163.96323423,10722693.3562062,2496028.30449425,2546587.21776676,9312390.61595312
638.64126,8.463,13895733.6834117,11451223.2693826,8971226.92773148,12945236.7219844,12304512.5638256,6794583.77485847,9211312.19562478,13895733.6834117,9477272.92087028
1024.89189,8.998,10734746.1011379,8900296.71346428,4450900.67889212,10473524.61496,7311740.99904401,9080639.84801539,8723783.3842659,10734746.1011379,6311051.14695079
611.54838,7.501,10766836.7286125,5248140.36482681,5496894.96945628,7792552.85674296,10766836.7286125,5773909.85450682,3725957.56986189,6120971.66598509,5091390.83369903
645.5335,7.346,10802855.5228253,5905665.11660119,6399084.33387709,9503895.19451589,10802855.5228253,10075334.3231088,6785396.74030968,6596496.10544744,4338337.80080622
973.94079,11.364,14313792.3018373,10334862.2844101,6715211.1067039,1107200.16729233,14313792.3018373,7374213.52717998,8906059.63905276,8105089.04690584,7852158.06799142
801.53026,5.664,26110957.281242,22834282.2554041,10860374.8563861,26110957.281242,19070741.7533676,13278730.8722917,20007732.7455083,19798141.6490353,14449505.8254492
957.86398,10.027,13542507.1276817,13542507.1276817,10846303.6764952,10221633.5224367,10134463.3894157,11247373.8435876,10269001.653771,9801117.97557208,10813975.4757888
1005.80016,8.614,18255238.8393124,8907264.69084571,12743184.3105707,4917856.24740761,5423192.46936505,12356772.7688585,18255238.8393124,10917599.8252491,11676802.0015709
545.5178,8.77,10923682.4506993,8655366.38911708,7668574.11777766,8018450.25185757,8336154.03825048,8810266.78713493,7250113.7928172,8897301.34920572,10923682.4506993
564.54858,10.496,10959136.6231443,10662070.4547535,7307676.84520583,10959136.6231443,8625737.98233934,6431223.29251999,6774934.18787118,6892224.5317718,4598442.01496126
547.53249,7.455,14663208.1661378,6675805.39279143,14663208.1661378,6735641.28836818,7470551.34039392,4598803.61194519,11593570.7221143,10015963.180775,13395580.0466785
1112.28339,8.938,11733043.1503897,60724.4930445858,58962.960725784,64797.0361187287,58289.1550187263,66400.2447836716,57788.828777519,55724.2085185699,51149.7537195181
675.58023,8.088,11733098.0952114,11733098.0952114,9482636.66361834,7732630.65118603,7440626.42660123,9523459.97161002,7626187.2956841,7348079.82950301,5192778.02725881
547.36391,1.359,27138047.897998,7871719.52859718,8044975.03083471,12565810.4828321,11553334.5550261,27138047.897998,7445510.66622001,9706809.52721471,5625314.9237763
421.31907,0.985,12498889.3480699,9632032.44572062,10660910.3637341,3599449.44692441,4462561.14867262,12498889.3480699,4397561.7385507,6023463.53827522,4056352.87253825
523.5332,9.193,12519619.9724678,5297510.23874594,4988703.52095208,8086143.32511746,11054627.5672092,11223046.3364436,6204702.63315554,12519619.9724678,7250685.86398124
284.21396,8.171,16367522.1627904,13581171.0221086,8390366.77277225,12207809.6370034,12191280.91419,16367522.1627904,9016046.11775665,11527711.4221073,7983256.1936256
751.6248,9.401,12578111.1643349,7118316.82437149,4135249.25132426,6778911.9408121,12578111.1643349,1262110.1448026,8018588.12905598,3984639.37331865,2299658.97165467
666.5996,8.236,27994595.9756908,16047162.608455,23071420.1313046,24571166.6832247,27994595.9756908,24167913.1636485,2185505.1345406,20793625.6813891,12578856.6757593
546.44171,8.739,14667392.7951397,14667392.7951397,11667827.165386,4054462.94010032,11910651.9924699,12466801.7502581,12793230.6934987,12595555.1371064,10018449.2936684
1140.0772,12.458,17112032.1555886,10576781.118971,17112032.1555886,12637658.1716898,7563044.47643056,9123774.91544949,12353138.7625778,12360818.5645668,3939140.41683541
656.51464,9.007,13905081.9134649,13905081.9134649,7589760.60255205,10347028.9196208,12642822.8645693,10576737.018086,11492490.1480567,9538484.94704248,8336929.0144049
651.5443,7.838,12715672.2872711,1164176.19026729,1306872.29975783,3000584.17851984,3345980.04277498,2216220.67265744,10332540.3279631,12715672.2872711,2832193.65151206
1012.2982,8.601,14522272.1657114,92187.32099024,76879.929640894,77402.9356422441,69995.0980649108,70538.3159891719,74308.4373559903,88120.7759391333,73718.871366919
550.53301,8.703,12761008.4218855,3468304.54651542,3187547.05378778,2996570.39172827,3163020.90130762,12761008.4218855,3241529.62822954,2957831.51245326,2404522.34230832
972.92765,11.013,13380072.4726534,13380072.4726534,7769538.96070969,9485952.25241316,12277037.9617205,5899912.13163847,9469757.35372967,7230835.91953657,6032709.86762175
768.62424,9.044,12824512.871277,1206718.57046722,1851968.01814524,12824512.871277,7220010.18856185,1154182.83276138,2933599.79167513,4066675.13677731,3491572.00144895
886.64561,9.114,17276041.5643059,13892357.3629453,12825894.1229314,10835151.4205093,8649544.54408356,4294242.54033445,10621604.8844777,12742856.4365527,17276041.5643059
675.65468,8.438,12935121.0208524,12837778.9178189,9539556.62653785,12465913.5402558,12346648.3290559,6747501.41191129,12551914.3325512,12533456.8569895,9739785.51342523
875.54346,5.467,16839914.4575951,16839914.4575951,11842304.9314745,8924812.29176315,12861526.4494837,12268241.3773236,14080405.1208772,12954513.6368045,8219680.67104427
1082.00139,11.365,12878021.8199925,5604105.97421166,12878021.8199925,5270754.22642294,4174908.39970769,4971197.16200743,6920531.53554125,8170273.7962879,3329665.94045688
591.55952,7.969,12881630.6217465,7913594.36076387,7996889.5796214,12881630.6217465,7292546.70125901,3419337.84916657,9667904.24307383,2709393.43906508,4855445.43708052
369.3478,10.32,21613355.9761968,18087331.9925573,21613355.9761968,9022736.99934774,4322794.9565555,7636317.20016611,14034166.6435628,12884634.2696254,12812067.5552418
797.55693,4.97,24354779.3661714,12916243.7169043,13608052.7867443,10920878.1868728,10131583.4936746,24354779.3661714,12726637.1975303,8352394.57902201,8330171.80785124
990.88164,10.499,19704706.1325588,15911905.2593999,10469515.7489523,12939661.2361997,19704706.1325588,8284297.33797715,11902264.0433163,8481664.17380716,9420716.54621787
819.57719,7.07,12948105.8433384,12948105.8433384,7539664.25498449,12778840.9377423,8503409.01633061,9507355.80907013,7961506.37559025,8714266.47000224,5143513.91894778
1126.96477,9.062,12994199.4604258,8542447.73416123,5490090.52305483,7507405.39107295,5358133.75845933,12994199.4604258,5518929.14370857,8055319.92633233,5345182.30396516
783.60735,7.415,13012043.3634873,5344607.6491152,4775869.6850292,5068332.97257135,10256139.4308624,5113425.24190302,8657075.6510022,13012043.3634873,7572876.75591121
936.79814,9.69,25637722.6815938,22739340.5406505,25526433.2389551,18012503.2884551,13485682.307933,25637722.6815938,19112294.2841409,14248478.1390313,12376084.1288725
825.58793,5.816,12952106.5249218,10521381.5702602,10060954.016038,7918430.51645214,6792884.62885292,10650705.0834207,12952106.5249218,12326050.6778986,8757311.77008076
466.30832,8.827,12358846.5966183,12358846.5966183,9427613.66879467,10829825.4965057,10974146.2233084,8175020.68274318,9620712.70688599,9938724.70849788,8315680.62969957
825.56603,6.96,12329406.6867195,7988534.88330979,9735286.23252735,5723012.53023311,12329406.6867195,9085252.51018072,10931252.5313636,8592643.88485385,8712620.34301471
822.15483,7.275,15299702.1671381,13632313.8729365,15299702.1671381,11237228.6325558,12178371.1288539,9919117.75884287,9174647.06420229,11249092.4284308,5177708.12476631
792.54879,6.656,757260314.876982,735665904.167416,730098452.963566,13586225.0304841,540101195.696441,406341854.318056,757260314.876982,708875480.668971,669267588.593288
849.66204,7.082,16878784.972356,13870488.8239501,11801051.6741259,16826725.6996776,11696600.3281976,12161923.272336,12571988.4152648,15515240.2354479,12153166.426711
764.51467,8.359,26584230.6251367,26584230.6251367,10821550.7614503,23158161.3283109,23058017.7679956,20796907.9099679,24249862.9025337,24121777.8805502,23753185.8234074
907.72661,8.754,14785405.6767613,6437572.21341843,9010157.89429379,6754009.12244153,5979006.87956233,4164524.85249887,8983186.22670376,14785405.6767613,11837798.1824178
1063.93072,11.877,14446118.6994959,14446118.6994959,13415844.7209075,12425101.4642092,13315120.6712036,14090828.8227034,9871134.40419704,10503929.5520507,8506367.55246457
795.6063,6.408,17718665.3132368,11036698.9746029,9912043.55320537,11370825.4876006,11338546.8254964,17718665.3132368,11504848.638643,11036435.6811793,12420640.3854828
743.57799,6.417,21553227.6971182,11903808.2391989,13183067.3060756,12415315.5207908,12926124.4043607,21553227.6971182,11806104.9593956,15336296.608989,13022290.6487709
704.47804,7.448,13775049.3513472,8402690.99859225,11961872.3064814,8696022.22058592,13775049.3513472,10951741.3889009,10551389.4147237,11171029.2612578,8384576.33394637
481.35367,1.471,11997480.1250153,9362624.56281715,6329351.30088727,6641139.1579683,6506496.96368213,11997480.1250153,6968423.64036182,6908608.43411425,5369477.91729561
586.45757,7.167,11999767.4996079,5670857.83765141,6989470.57649631,9315423.3534231,11999767.4996079,6497112.23611514,5882330.7036085,6603344.15209443,5904357.67979732
1011.91857,10.43,20888595.3292275,19440466.753261,19062781.2688586,18666920.941515,15566814.4737336,18273747.6662102,16712732.5350741,20888595.3292275,13899210.4661569
1096.00842,10.73,13031787.0372113,9188965.51134011,8507996.96924944,8239235.97467551,8150866.56737437,13031787.0372113,8438036.4278188,8263103.62918749,6066209.88008023
912.76164,8.689,13055298.4842103,13055298.4842103,12573129.9673003,11945264.901775,9475687.14443411,7471727.5039526,12011849.0938641,10138707.9926586,11725060.8798027
769.62218,8.527,12045687.7553241,1343430.28437164,1535445.06668745,12045687.7553241,7021110.70091956,1095858.93347759,1652012.03553734,5485987.87143584,4689896.9931961
920.89578,10.764,18511452.1335138,15973487.542325,11015513.9208639,18511452.1335138,15016533.659319,8335879.16686372,11421371.5489777,9989694.30334025,7682978.06527033
833.82047,10.732,12064483.7002512,7815347.20240324,12064483.7002512,5614256.94170067,10078672.6832659,4972155.69336407,6554144.13247988,7003477.49406092,5544838.00638742
651.61688,8.62,25735381.1186288,15630059.8222682,14617694.0763012,25735381.1186288,15319131.1753473,6323713.10779253,17688236.6978232,8838833.61296241,5417686.40521808
578.52794,7.96,16106725.7226278,13328320.8586082,10030497.560827,12140643.9155869,10462862.5569898,16106725.7226278,9151364.4667036,10184834.8562284,9205649.53403381
777.68532,8.919,12144463.3532219,1273646.57671816,1083436.41867389,12144463.3532219,8653431.36934685,806745.695681713,1376098.47774735,3103493.55120439,2716351.45864736
703.57529,8.012,12224069.2298721,265199.966313983,444604.684097129,4428121.38440598,5191157.46710132,1983020.92769008,8985267.21095443,12224069.2298721,1033723.25265362
791.54576,6.672,1883501896.17574,1878908561.27453,914546775.941026,1635795628.35576,1350978437.39053,1003283730.26249,1883501896.17574,1244202941.13482,1652563007.09823
1016.68012,1.23,12255487.270015,3454024.15687088,1651631.40779,4969666.70561721,5247905.93125853,12255487.270015,4764974.00387742,4402740.99230395,2113266.31251856
831.57392,6.547,13606120.3081408,9923036.07898275,12257087.7906872,6202472.65723046,4929074.31406566,8355278.4162945,8617113.9895485,5080691.63746744,13606120.3081408
761.65379,8.531,20532180.0762975,2602267.51527095,1775647.41918984,20532180.0762975,14897853.1473698,2256918.68834051,7135557.05019012,8396687.32114191,3924314.72582047
629.50262,6.714,12263090.0335852,1956922.54265151,4208134.34670438,3174034.94564171,12263090.0335852,1581036.1909485,3963490.3625964,3945575.60871621,3994884.72859626
837.68541,8.952,19048359.102155,14536303.9301849,19048359.102155,13204473.6727302,12013092.1651686,3374048.12541644,7731534.04652981,13406002.1607956,15255030.7603637
802.65795,7.122,10397061.4641214,8133840.5345766,7111418.83956428,6795702.12975114,10397061.4641214,7149797.99022218,8412392.97817015,7010352.95862472,4632992.30748488
811.66929,8.951,16896531.4860175,32224.2158351475,557514.809396535,16896531.4860175,15284845.1582216,459857.52926427,28689.6545614785,1538201.80533828,6535256.53497122
861.74128,9.234,2130439240.01781,1222515574.43329,1836514201.99486,2130439240.01781,1345404682.9002,570269319.800527,1240392095.89924,1140950775.31983,1477536038.83616
821.55676,4.96,25568153.7177752,21873863.9428447,12098468.8279032,22252105.8537502,10835706.2527222,25568153.7177752,16060589.9758692,9199132.74897676,12040415.7369999
922.70327,9.236,30067734.8895524,24048294.135597,22019272.351626,14613322.9287783,15214162.2927834,19002215.7194283,30067734.8895524,17552033.0594634,18599690.004769
1019.79485,9.379,25695009.1734667,24990934.7615803,17959157.8455601,3570754.83202237,4257454.91885805,25695009.1734667,11170598.963794,8520854.80962538,5668488.83001096
760.64551,7.069,25725868.0508425,22699473.1117853,18736185.9751723,18123435.1109447,22730063.3852335,13745778.4651362,18750553.5587462,25725868.0508425,17243385.6129677
1076.92302,8.999,25984238.3155183,21811706.9241425,18792045.4125444,21226900.9990781,18116979.2568396,25984238.3155183,19390775.5947762,14391387.9662061,14571475.0832697
690.66412,7.867,26084267.7058874,21007157.9301537,17006630.7018511,14078009.4697648,14731141.0685343,26084267.7058874,19406591.1129711,19135199.6232404,22213008.0702748
946.77703,9.25,45978240.4490432,37579109.736301,45978240.4490432,24962798.9930441,15678412.2316266,33963958.8592935,36001190.2700082,2278699.47109124,14290605.4294523
1094.97912,11.21,33332321.1025672,25584534.6322283,25087867.0999459,31310948.1142233,23730356.7238938,33332321.1025672,19845750.1166451,26222983.3390599,23143093.0672761
765.55275,5.99,40775159.0681268,23598079.6307814,3873008.97497967,20009825.2597392,26335173.0603013,40775159.0681268,17785058.7044454,29035421.533425,21798008.6164049
865.84007,10.501,52985038.6821822,50151443.9594219,35206219.5475876,52985038.6821822,40889002.9048925,34887609.2370473,40090619.5914529,33830537.7909576,26251658.0112486
947.92526,11.356,26316847.1309016,24731613.7117527,15314811.4396239,26316847.1309016,20686809.4078787,15538851.222385,17474482.2959292,14801626.5370906,11868893.30786
767.67823,9.371,26353525.5752928,13418912.3874592,10526047.3923525,26353525.5752928,17782085.8482513,16481361.2517234,16006419.3550369,24457024.394824,8893988.10128545
909.74266,8.486,26405128.8680236,26405128.8680236,11458624.8413371,11966246.1740189,10737604.043738,8108193.75180719,10362763.1616269,7402824.72607137,10796132.0028782
864.69036,9.223,27585938.945446,20026880.5444118,20339299.6319575,26456850.8700302,26298381.3610553,18335247.1399055,23399981.3934161,25115903.0362965,27585938.945446
935.83105,10.114,32924983.198258,16399368.2551953,24402567.0128953,26788776.6147501,8409269.43650718,28083048.4203535,22128531.5577765,7172708.96740674,32924983.198258
683.60634,8.721,26737909.5746421,924576.140886376,1830895.25244564,3065071.61762613,2182912.88139555,4063045.02835219,26737909.5746421,20446393.3174076,3614652.08181623
717.53146,5.724,26745174.3069639,11091347.5684324,9169857.72857322,24963893.7664206,26745174.3069639,17925347.5936529,12666894.2339362,14255336.6267452,6771838.24063347
929.74693,9.229,26791133.6184492,25008088.9189327,26791133.6184492,8904833.57177672,14132067.7669995,9611979.74559103,15814683.8241442,10986737.3787836,11255364.0207886
1048.9196,11.805,32288044.579976,14375171.0734567,17452157.1629672,26917627.1617641,24877187.1704414,32288044.579976,20205467.3742966,20638266.2043712,16840589.874794
943.89086,10.564,46948848.3052676,27002039.8286549,28238528.535844,46948848.3052676,2436452.79070855,17005512.773636,24904702.3060938,22435972.8501199,15335546.1983492
900.78154,9.473,49127939.1682439,36117977.5971724,49127939.1682439,32478762.614315,27357863.8340081,29571840.4996483,34133247.0319692,30073029.7683659,29382551.3421802
657.60366,8.317,27467762.5332173,24930587.6095181,21311869.206384,21887086.0859626,27467762.5332173,25705878.3360464,21459569.3585843,24227945.6519463,25240102.9975415
996.79793,9.479,44620973.7643613,34789920.552737,24622975.8460598,16077713.9155043,9317493.74323383,44620973.7643613,21676705.4208637,6727539.65511038,14944696.6752804
833.78412,10.274,27538409.9977464,27340431.1638138,24930445.9605606,26028487.4521814,25380662.0947289,17823661.7548791,9562090.49080415,27538409.9977464,19463945.1081658
597.53366,7.697,27557332.0962585,14186675.4389398,14866315.7524841,25743585.6044731,27557332.0962585,17197713.2902762,14216897.6421491,16495256.7394676,7771335.71028715
845.74023,9.309,34947498.2403749,840635.584983649,1383601.48578086,2143423.30250994,1608730.39288876,824927.644354773,2408943.89091018,34947498.2403749,1456369.77020231
948.71917,9.34,27563470.5600593,21816885.6126973,20739764.9335006,7719903.54839001,12755989.8032647,27563470.5600593,22177483.1499457,16543132.2925625,16266400.8026799
789.53011,6.221,1336935131.32827,1235666520.66906,1286825103.02653,1155215836.51124,1192998677.68741,1112227818.90748,1227201063.13103,1209139135.2851,1208797061.20053
686.4885,7.111,25302344.5592411,12316697.8212312,22146142.1175555,9468636.22592632,25302344.5592411,12608378.8267304,21074227.5607374,14788623.8445008,16629090.4339803
801.75683,9.709,23358242.2571425,15005558.4936953,9059570.43577965,5472126.64740958,20203817.7957475,23358242.2571425,11904514.9527024,11766696.6793005,20484666.4450505
736.6411,8.785,38111742.5028423,3274863.19732735,2647418.27392021,38111742.5028423,23486011.4006796,2057146.13254653,7908063.94536203,13088612.4492148,9262145.33567153
652.64714,8.462,30021937.2996645,27670974.8595515,23180090.2097494,27675048.4302785,30021937.2996645,24475727.8704251,28752371.9250721,29511761.256283,23731549.8351281
807.79945,10.092,23605074.2241211,15697591.4403119,11196747.0324937,11533837.903647,23605074.2241211,21592483.4031919,14577482.6018115,17626255.9090964,20631281.6807871
911.75847,9.242,1464464914.51895,1066543168.58939,1464464914.51895,459166134.836138,618341856.942359,897019342.313913,1161990098.77849,1254563047.05451,857774743.106877
764.75315,10.088,27928698.4594871,23677004.4875065,19298209.8512488,19268870.9471333,27928698.4594871,22850553.3550659,21671275.1738249,22710503.5059584,27483712.6635248
582.57062,7.569,23828721.6960219,22475543.621032,20467529.7900189,19673795.2489661,17012280.4890018,23115246.771515,18766269.8524116,23711325.3659978,23828721.6960219
851.60378,4.696,24010449.812958,12201810.0256806,11434112.071647,18004795.0928342,24010449.812958,15999437.4505669,20334331.4878816,22723165.0302943,11543033.3031812
933.78002,9.511,49215637.8122766,32849395.0426607,43379920.17268,23093376.3361658,17343425.7822649,49215637.8122766,29505001.1857222,24043519.0867318,23420016.409373
1108.01435,11.436,24963971.6539382,20807499.9861522,24963971.6539382,10284632.6935228,6760890.05421768,7666644.15208918,10579665.3801467,11324004.7477843,7477759.35968229
693.64221,9.864,24128533.3669769,13972759.0532079,11783619.6895332,9719786.43159688,12633856.7277241,24128533.3669769,11065426.4606943,9827080.28398353,16483935.4776274
1138.06127,12.096,24179564.6247464,18606934.2340755,24179564.6247464,17826989.5806748,10914600.4989182,14549687.105003,20752106.1665934,14591428.8371286,7596895.75102769
1157.31926,8.196,24214620.3992418,224371.133001283,220354.65300195,218349.317808832,231838.061258958,221175.70932748,205296.414939156,214445.258856535,206964.974537356
574.4959,9.586,37960818.3203825,31741671.4361486,28974943.2918835,30543950.0943391,24472258.9677731,19734769.4423944,27712832.9298125,37960818.3203825,27495420.3735493
866.77048,10.306,30378762.6822965,24363097.0398461,30378762.6822965,24697102.0770197,21024249.2279374,19651814.1533919,17098321.3830151,13683337.0250854,13091736.3083921
633.64251,8.596,24496575.8842289,24496575.8842289,17547895.3023286,24375031.0564895,16994909.1808252,12865436.9881035,21012538.3116261,17956440.9107198,16911785.985207
711.58043,7.682,24599496.4576893,9337889.7105143,14010979.6769496,11465077.6878373,19946186.7095392,24599496.4576893,12668708.670319,12998665.1359818,5944339.97238
1052.92238,9.19,24605101.0351553,23081693.1618491,15645108.849741,24605101.0351553,23904309.9627013,21726481.1338116,23268200.4730171,24302472.88931,16187651.522751
1091.96111,11.233,36473209.3579897,22433774.4738831,21350547.2447811,25696462.6328958,24636019.8976419,36473209.3579897,18812506.2904043,23319156.1775743,22941093.4667198
833.7083,7.602,25751264.1231647,25048696.217128,19360415.4534415,24927139.1337719,22415198.8219307,24073764.8770359,23629964.8490369,25751264.1231647,20079454.9303131
791.69878,9.057,24732412.5404428,4094977.77395634,4706379.12829131,24732412.5404428,23027460.0574624,2487960.87414179,9518777.68310944,12434832.3421853,8430476.55337426
848.68766,9.36,28703288.3786657,13203279.4823609,13164062.6692158,28703288.3786657,24962716.9595995,22719938.9387428,18679932.6245766,24790800.1520059,22392613.898895
382.35974,10.124,24969080.1871861,20866958.1993197,17612522.3909467,11819372.181365,15737639.0378779,24969080.1871861,13843132.1659557,14511583.0458213,14044860.8536435
